"CODUSU";"TRIM";"ANO4";"AGLOMERADO";"NRO_HOGAR";"PROVINCIA";"ITF";"IPCF";"REALIZADA";"PONDIH";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4";"PONDERA"
"TQRMNOQWWHKLLRCDEKJFJ00598508";3;2016;53;1;58;22000;3666,67;1;356;6;4;1;1;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;0;6;1;"";6;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;194
"TQRMNOTQSHKKKUCDEKHFB00601964";3;2016;51;1;50;14400;7200;1;379;3;1;2;0;1;2;1;2;0;2;0;8;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";3;2;"";4;1;1;1;"";1;1;1;3;2;2;2;2;0;1;0;0;0;329
"TQRMNOQRRHKNKOCDELIJB00600551";3;2016;62;1;90;23000;5750;1;502;4;2;1;2;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;1;0;0;0;429
"TQRMNOPYUHKMLNCDEKNHF00601001";3;2016;57;1;74;22100;7366,67;1;195;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;180
"TQRMNOQRQHKNKOCDELIJB00600593";3;2016;62;1;90;20220;2888,57;1;472;2;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;7;1;6;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;4;0;0;0;429
"TQRMNORYPHKKKSCDEKMHB00603762";3;2016;56;1;70;20000;5000;1;96;3;3;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;2;2;1;"";3;1;"";1;1;1;1;"";1;1;1;2;2;2;2;2;0;98;0;0;0;87
"TQSMNORRYHKNKOCDELIJB00600574";3;2016;62;1;90;14500;3625;1;454;1;1;2;0;1;1;2;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;4;0;4;1;"";1;2;"";4;1;1;1;"";1;2;1;1;2;2;2;1;0;3;0;0;0;429
"TQRMNOQQWHKLLTCDELIJB00600600";3;2016;62;1;90;27000;6750;1;204;4;2;1;1;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;1;"";4;1;"";4;1;1;1;"";1;1;1;2;1;2;2;2;0;1;0;0;0;187
"TQRMNOQQVHKLLTCDELIJB00600599";3;2016;62;1;90;3400;1700;1;200;2;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;2;"";2;1;"";4;1;1;1;"";1;1;1;2;1;2;2;97;0;98;0;0;0;187
"TQRMNOQWQHKOLQCDEJIBF00637428";3;2016;42;1;14;0;0;1;0;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1;"";2;1;"";2;2;1;1;"";1;1;1;1;2;2;2;1;0;2;0;0;0;110
"TQRMNOPXYHKLLPCDEKMHB00603776";3;2016;56;1;70;9770;3256,67;1;96;1;1;2;0;2;2;2;0;0;0;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;3;1;2;1;"";1;1;"";1;2;1;1;"";1;1;1;1;2;2;2;1;2;98;0;0;0;87
"TQRMNOPPXHKKKQCDEKMHB00603634";3;2016;56;1;70;6000;6000;1;115;2;1;2;0;1;2;2;2;0;2;0;1;"";2;"";2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";4;2;"";2;1;1;1;"";1;1;1;2;2;2;2;1;0;98;0;0;0;111
"TQRMNOPPXHKKKQCDEKMHB00603634";3;2016;56;2;70;0;0;1;0;3;2;2;0;1;2;2;2;0;2;0;6;"";2;"";2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;1;"";4;2;"";2;1;1;1;"";1;1;1;2;2;2;2;2;0;98;0;0;0;111
"TQSMNOQWRHJOKQCDEKKGD00641818";3;2016;54;1;62;7700;1540;1;180;3;2;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;5;3;2;2;"";2;1;"";1;1;1;1;"";1;1;1;1;1;2;2;2;0;98;0;0;0;191
"TQRMNOPPYHKKKQCDEKMHB00603627";3;2016;56;1;70;4000;4000;1;122;4;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";4;2;"";2;1;1;1;"";1;1;1;2;2;2;2;1;0;98;0;0;0;111
"TQTMNOQWRHJOKQCDEKKGD00641819";3;2016;54;1;62;28100;9366,67;1;197;3;2;2;0;1;1;2;2;0;2;0;8;"";1;"";1;1;1;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;3;0;3;1;"";3;1;"";1;1;1;1;"";1;1;1;1;1;2;2;2;0;3;0;0;0;191
"TQRMNOPQPHKKKQCDEKMHB00603613";3;2016;56;1;70;4000;1000;1;116;4;3;2;0;1;2;2;2;0;2;0;8;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4;1;3;1;"";4;2;"";2;1;1;1;"";1;1;1;3;2;2;2;1;0;98;0;0;0;111
"TQSMNOSUTHJOKQCDEKKGD00641826";3;2016;54;1;62;0;0;1;195;2;1;2;0;1;2;2;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;2;"";2;1;"";1;1;1;1;"";1;1;1;1;1;2;2;1;0;2;0;0;0;191
"TQRMNOPSPHJNKMCDEKLGH00638358";3;2016;55;1;66;5800;5800;1;484;2;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";2;2;"";4;2;1;1;"";1;1;1;2;2;1;2;1;0;98;0;0;0;502
"TQRMNOPYQHKKKSCDELHIH00605449";3;2016;61;1;86;13600;1942,86;1;60;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;5;1;"";2;1;"";4;2;1;1;"";1;1;1;2;2;2;2;1;0;98;0;0;0;53
"TQRMNOPYTHKKKSCDELHIH00605435";3;2016;61;1;86;20000;6666,67;1;62;2;2;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;0;1;3;0;0;53
"TQRMNOPRSHKMLRCDELGID00598958";3;2016;60;1;82;9800;9800;1;312;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";3;1;"";1;1;1;2;"";1;1;1;1;2;2;2;1;0;97;0;0;0;338
"TQRMNORSVHKKKSCDELHIH00605352";3;2016;61;1;86;6000;3000;1;51;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";2;2;"";4;2;1;1;"";1;1;1;2;2;2;2;1;0;98;0;0;0;53
"TQRMNOSPUHKLLPCDEKMHB00603620";3;2016;56;1;70;7500;1875;1;91;4;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;1;"";4;1;"";7;2;1;1;"";1;1;1;2;2;2;2;2;0;98;0;0;0;87
"TQRMNOPRTHKMLRCDELGID00598959";3;2016;60;1;82;5300;5300;1;374;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";3;1;"";1;1;1;2;"";1;1;1;1;2;2;2;1;0;97;0;0;0;338
"TQRMNORSYHKKKSCDELHIH00605349";3;2016;61;1;86;13000;6500;1;58;2;2;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";2;2;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;53
"TQRMNOQYTHKMLRCDELGID00598920";3;2016;60;1;82;0;0;1;0;2;2;2;0;1;1;2;2;0;2;0;3;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1;"";2;1;"";1;1;1;2;"";1;1;1;1;2;2;2;2;0;98;0;0;0;338
"TQRMNOSVWHKKKSCDELHIH00605569";3;2016;61;1;86;4000;4000;1;49;1;1;2;0;2;2;2;0;0;0;0;1;"";3;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";1;2;"";4;2;2;1;"";1;2;3;4;2;2;2;1;0;98;0;0;0;53
"TQRMNOSVXHKKKSCDELHIH00605560";3;2016;61;1;86;7900;2633,33;1;55;1;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;1;"";1;1;"";5;2;2;1;"";1;2;3;4;2;2;2;1;0;98;0;0;0;53
"TQRMNOSPTHKLLPCDEKMHB00603619";3;2016;56;1;70;5000;5000;1;81;4;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";4;2;"";7;2;1;1;"";1;1;1;2;2;2;2;1;0;98;0;0;0;87
"TQRMNOPSUHKMLNCDEKLGH00596789";3;2016;55;1;66;7200;2400;1;160;3;3;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;3;0;3;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;156
"TQRMNOQYUHKMLRCDELGID00639393";3;2016;60;1;82;0;0;1;0;1;1;2;0;1;1;2;2;0;2;0;3;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;0;1;1;"";1;1;"";4;1;1;2;"";1;1;1;1;2;2;2;1;0;98;0;0;0;338
"TQRMNOSQQHKLMLCDEJPED00596046";3;2016;49;1;42;55500;27750;1;135;4;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;1;"";4;1;"";4;1;1;1;"";1;1;1;2;2;2;2;96;0;98;0;0;0;87
"TQRMNOPTSHKLMLCDEJPED00596042";3;2016;49;1;42;15000;3750;1;125;3;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;1;"";3;1;"";2;1;1;1;"";1;1;1;2;2;2;2;2;1;98;0;0;0;87
"TQRMNOQYXHKMLRCDELGID00599025";3;2016;60;1;82;5884;1176,8;1;495;4;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;3;2;1;"";4;1;"";1;1;1;2;"";1;1;1;1;2;2;2;2;0;1;0;0;0;338
"TQSMNOQYVHJMKPCDEJPED00637853";3;2016;49;1;42;17000;17000;1;414;2;1;2;0;1;2;2;2;0;2;0;4;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;235
"TQRMNOSPRHKMNUCDEJIBF00637445";3;2016;42;1;14;0;0;1;0;7;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;1;"";7;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;3;0;0;0;135
"TQRMNORTQHKNLPCDEJIBF00637447";3;2016;42;1;14;10700;3566,67;1;163;1;1;2;0;1;2;2;2;0;1;1;8;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;1;2;1;"";1;2;"";2;2;1;1;"";1;1;1;1;2;2;2;2;0;1;0;0;0;116
"TQRMNOSPTHKNLPCDEJIBF00637457";3;2016;42;1;14;9700;3233,33;1;113;2;2;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;3;1;2;1;"";2;1;"";2;2;1;1;"";1;1;1;1;2;1;2;2;0;98;0;0;0;116
"TQRMNOPXQHKLLOCDEJHBB00599138";3;2016;41;1;10;45300;15100;1;85;5;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;"";5;1;"";7;1;1;1;"";1;1;1;1;2;2;2;2;0;3;0;0;0;75
"TQRMNOQTWHKLMPCDEKNHF00601333";3;2016;57;1;74;4900;2450;1;488;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;2;98;0;0;0;499
"TQRMNOPXTHKLLOCDEJHBB00599114";3;2016;41;1;10;22500;22500;1;80;5;1;2;0;1;1;2;2;0;2;0;1;"";2;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;"";5;1;"";5;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;75
"TQRMNOTYPHJMLPCDEJIBF00637547";3;2016;42;1;14;0;0;1;0;5;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";5;1;"";2;2;1;1;"";1;1;1;1;2;1;2;1;0;96;0;0;0;153
"TQRMNOSURHKLMPCDEKNHF00601421";3;2016;57;1;74;10000;5000;1;563;4;1;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;499
"TQRMNOQXRHKLLOCDEJHBB00599115";3;2016;41;1;10;44000;7333,33;1;85;5;4;1;1;1;2;1;2;0;2;0;1;"";2;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;0;6;1;"";5;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;0;4;0;0;0;75
"TQRMNOQPYHKKKRCDEJODJ00598079";3;2016;48;1;38;22400;4480;1;393;4;3;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;5;0;5;1;"";4;2;"";4;1;2;1;"";1;2;1;1;2;1;2;5;2;98;0;0;0;394
"TQRMNOSUTHKLMPCDEKNHF00601154";3;2016;57;1;74;12000;12000;1;522;3;1;2;0;1;2;2;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;499
"TQRMNOQYVHKLLPCDEKMHB00603675";3;2016;56;1;70;20450;2921,43;1;95;5;4;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;7;2;5;1;"";5;1;"";7;2;1;1;"";1;1;1;2;2;2;2;1;0;4;0;0;0;87
"TQRMNOSPQHKLLPCDEKMHB00603570";3;2016;56;1;70;8800;2200;1;86;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;1;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;4;0;4;1;"";3;2;"";7;2;1;1;"";1;1;2;3;2;2;2;2;0;98;0;0;0;87
"TQRMNOQXSHKLLOCDEJHBB00599193";3;2016;41;1;10;14400;7200;1;87;5;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";5;1;"";7;2;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;75
"TQRMNOPYXHKKLNCDEKGEH00600069";3;2016;50;1;46;31000;7750;1;127;5;4;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1;"";5;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;0;3;0;0;0;60
"TQRMNOQYXHKLLPCDEKMHB00603629";3;2016;56;1;70;19000;2714,29;1;91;4;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;7;2;5;1;"";4;2;"";2;2;1;1;"";1;1;2;2;2;2;2;2;0;98;0;0;0;87
"TQRMNOPYPHKLLPCDEKMHB00603710";3;2016;56;1;70;12000;2400;1;95;5;3;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;5;1;4;1;"";5;1;"";1;2;1;1;"";1;1;1;2;2;2;2;2;0;98;0;0;0;87
"TQRMNOPYWHKKLNCDEKGEH00600208";3;2016;50;1;46;30000;7500;1;101;4;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;0;98;0;0;0;60
"TQRMNOQYQHJKKQCDELHIH00643062";3;2016;61;1;86;11300;2260;1;124;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;5;0;5;1;"";2;1;"";2;1;1;1;"";1;1;1;2;2;2;2;1;0;98;0;0;0;114
"TQRMNORWXHKKKRCDEJODJ00598049";3;2016;48;1;38;5000;5000;1;394;2;1;2;0;2;2;2;0;0;0;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;1;0;1;1;"";2;1;"";5;2;2;1;"";1;2;2;3;2;1;2;1;0;98;0;0;0;394
"TQRMNOPPVHKNMLCDEJGAH00596313";3;2016;40;1;6;17800;8900;1;3112;3;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;2910
"TQRMNORUVHKLLLCDEJODJ00598094";3;2016;48;1;38;5400;1800;1;137;6;2;2;0;2;2;2;0;0;0;0;3;"";2;"";1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;1;2;1;"";6;2;"";4;2;1;1;"";1;1;1;1;2;2;2;2;0;1;0;0;0;137
"TQRMNORUWHKLLLCDEJODJ00598095";3;2016;48;1;38;27830;27830;1;138;4;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;"";4;1;"";4;1;1;1;"";1;1;1;2;2;2;2;98;0;98;0;0;0;137
"TQRMNORSTHKOLRCDEKKGD00641915";3;2016;54;1;62;9300;9300;1;116;2;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";2;1;"";4;1;1;1;"";1;1;1;2;2;2;2;1;0;98;0;0;0;121
"TQRMNOQWRHKKLRCDEKKGD00602815";3;2016;54;1;62;33000;8250;1;132;3;2;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;2;2;2;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;1;0;2;0;0;0;126
"TQRMNORRQHJLLQCDEKKGD00641844";3;2016;54;1;62;22000;22000;1;123;2;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;121
"TQRMNOPVWHKLMMCDEJHBB00639699";3;2016;41;1;10;31500;15750;1;109;4;1;2;0;1;1;1;2;0;2;0;1;"";2;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;96;0;0;0;93
"TQRMNOQXWHKLMMCDEJHBB00599232";3;2016;41;1;10;6000;6000;1;104;3;1;2;0;1;2;2;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;"";3;2;"";7;2;1;1;"";1;1;1;2;1;2;2;1;0;98;0;0;0;93
"TQRMNORUWHJLKNCDEKJFJ00639136";3;2016;53;1;58;0;0;1;0;3;1;2;0;2;2;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;73
"TQRMNOPWRHKLLOCDEKIFF00594864";3;2016;52;1;54;13500;13500;1;346;3;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";3;1;"";2;1;1;1;"";1;1;1;2;2;2;2;1;0;98;0;0;0;335
"TQRMNOPXTHKMLTCDEKNHF00601390";3;2016;57;1;74;13500;13500;1;202;2;1;2;0;1;1;2;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;191
"TQRMNOQYYHKMLTCDEKNHF00601397";3;2016;57;1;74;18000;18000;1;209;2;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;2;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;191
"TQRMNOPXQHKOKUCDEJIBF00595287";3;2016;42;1;14;9000;4500;1;171;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";3;1;"";1;2;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;113
"TQRMNORYVHKNKRCDEKNHF00600966";3;2016;57;1;74;11600;2900;1;85;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;1;"";2;1;"";3;1;1;1;"";1;1;1;2;2;2;2;2;0;97;0;0;0;75
"TQRMNOQQQHKLLMCDEKLGH00597125";3;2016;55;1;66;26000;5200;1;285;3;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;1;"";3;2;"";2;2;1;1;"";1;1;1;1;2;2;2;2;3;5;0;0;0;256
"TQRMNORXXHJLKMCDEKOHJ00642659";3;2016;58;1;78;9941;1988,2;1;429;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;5;1;4;1;"";1;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;1;3;4;0;444
"TQRMNOVXWHJLKMCDEKOHJ00642778";3;2016;58;1;78;40000;8000;1;677;4;4;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;5;1;4;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;3;4;5;0;444
"TQRMNOSPTHKMMQCDEKKGD00602405";3;2016;54;1;62;20000;5000;1;360;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;4;2;2;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;373
"TQRMNOQWTHKOKSCDELGID00598789";3;2016;60;1;82;13000;2166,67;1;463;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;1;5;1;"";2;1;"";4;1;1;1;"";1;1;1;2;2;2;2;2;0;4;5;0;0;311
"TQRMNORQPHJKKPCDEKOHJ00642769";3;2016;58;1;78;28000;28000;1;142;2;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;120
