"CODUSU";"TRIM";"ANO4";"AGLOMERADO";"NRO_HOGAR";"PROVINCIA";"ITF";"IPCF";"REALIZADA";"PONDIH";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V3";"V4";"V6";"V7";"V8";"V9";"V10";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4";"PONDERA";"V2_01";"V21_01";"V22_01";"V2_02";"V21_02";"V22_02";"V2_03";"V21_03";"V22_03";"V5_01";"V5_02";"V5_03";"V11_01";"V11_02"
"TQRMNOSRXHLMLMCDEIOAH00808206";3;2024;38;1;6;4000000;1000000;1;339;3;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;96;0;0;0;231;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOUXUHLOKTCDEHIBB00805763";3;2024;22;1;10;870000;174000;1;132;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;5;0;5;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;130;2;2;2;2;2;2;1;2;1;1;2;2;2;2
"TQRMNOQWYHKKKTCDEHIBB00870577";3;2024;22;1;10;1230000;615000;1;107;4;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";4;1;"";2;1;2;1;"";1;2;1;1;2;2;2;2;0;1;0;0;0;97;1;2;1;2;2;2;2;2;2;2;2;2;2;2
"TQRMNOQQRHKOLPCDEGIBJ00870578";3;2024;12;1;18;1000000;250000;1;333;3;2;2;0;1;2;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;0;4;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;328;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOQTWHKOLQCDEGIBJ00870579";3;2024;12;1;18;500000;250000;1;685;4;2;2;0;1;2;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;691;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOTPXHMOKMCDEFOCD00852457";3;2024;8;1;22;230000;115000;1;624;3;2;2;0;2;2;2;0;0;0;0;1;"";2;"";1;1;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;451;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOPYUHJOKMCDEFOCD00865072";3;2024;8;1;22;300000;300000;1;503;2;1;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";2;1;"";4;2;1;1;"";1;1;1;2;2;2;2;1;0;98;0;0;0;387;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOPYVHJOKMCDEFOCD00865073";3;2024;8;1;22;0;0;1;0;2;2;2;0;1;1;2;2;0;2;0;2;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;1;"";2;1;"";2;2;1;1;"";1;1;1;2;2;1;2;2;0;3;4;5;0;381;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNORXTHJOKMCDEFOCD00865074";3;2024;8;1;22;711000;177750;1;539;3;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;1;"";3;2;"";4;1;1;1;"";1;1;2;2;2;2;2;1;0;98;0;0;0;326;1;2;2;2;2;2;2;2;2;1;2;2;2;2
"TQRMNOQRPHJKKNCDEFOCD00870580";3;2024;8;1;22;100000;50000;1;1308;1;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;1;1;1;"";1;1;"";4;1;1;1;"";1;1;1;2;2;2;2;1;0;98;0;0;0;974;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOQRXHJKKNCDEFOCD00870581";3;2024;8;1;22;500000;500000;1;1058;2;1;2;0;1;1;1;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;974;1;2;2;2;2;2;2;2;2;2;2;2;2;2
"TQRMNOSVPHMLKNCDEFOCD00870582";3;2024;8;1;22;1600000;533333,33;1;1045;3;3;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;97;0;98;0;0;0;579;1;2;2;2;2;2;2;2;2;2;2;2;2;2
"TQRMNOPSTHKKKMCDEFOCD00870583";3;2024;8;1;22;0;0;1;0;2;2;2;0;1;1;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;2;98;0;0;0;733;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOPRUHKKLQCDEOHCH00870584";3;2024;91;1;26;1500000;1500000;1;186;5;4;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;"";5;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;179;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNORQQHKOKOCDEFPCH00870585";3;2024;9;1;26;1000000;1000000;1;383;2;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;346;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOTXVHLOKOCDEFPCH00804463";3;2024;9;1;26;2170000;542500;1;400;2;2;2;0;1;2;2;2;0;2;0;2;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;0;1;0;0;0;344;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOQXUHKLKQCDEFPCH00870586";3;2024;9;1;26;2125000;708333,33;1;610;5;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;1;2;2;2;1;2;2;1;2;2;2;2;3;0;3;1;"";5;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;0;2;0;0;0;357;1;2;2;2;2;2;1;2;2;2;2;2;2;2
"TQRMNOPXWHJOKNCDEFPCH00865096";3;2024;9;1;26;1050000;1050000;1;133;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;119;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOQYSHMLKPCDEFPCH00852552";3;2024;9;1;26;0;0;1;0;1;1;2;0;1;2;2;2;0;2;0;6;"";1;"";1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;"";1;3;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;403;0;2;2;0;2;2;0;2;2;1;2;2;2;2
"TQRMNOWQRHKMKRCDEFPCH00870587";3;2024;9;1;26;90000;18000;1;458;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;5;2;3;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;608;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNORQSHKMKSCDEFPCH00870588";3;2024;9;1;26;3384000;676800;1;495;4;3;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;0;3;4;5;0;337;0;2;2;0;2;2;0;2;2;2;2;2;1;2
"TQRMNOTPSHMOKQCDEFPCH00870589";3;2024;9;1;26;0;0;1;0;3;2;2;0;1;1;2;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;2;2;0;2;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;2;98;0;0;0;183;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOQSQHJMKQCDEFPCH00865475";3;2024;9;1;26;5000000;1250000;1;220;3;2;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;220;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOSUTHJMLSCDEFIAH00865160";3;2024;2;1;6;1500000;375000;1;1064;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;2;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;2;98;0;0;0;653;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOPXPHMOLTCDEFIAH00808607";3;2024;2;1;6;700000;700000;1;879;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;1;0;1;1;"";2;2;"";4;2;1;1;"";1;1;1;3;2;2;2;1;0;96;0;0;0;712;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOPWSHKLLRCDEFIAH00870590";3;2024;2;1;6;3000000;1500000;1;1294;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;1;2;98;0;0;0;1129;1;2;2;2;2;2;2;2;2;2;2;2;2;2
"TQRMNOSTQHKMLSCDEFIAH00870591";3;2024;2;1;6;0;0;1;0;2;1;2;0;2;2;2;0;0;0;0;6;"";2;"";1;1;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;0;1;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;490;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOQTSHKOMLCDEFIAH00870592";3;2024;2;1;6;394000;197000;1;1105;3;2;2;0;1;1;2;2;0;2;0;3;"";2;"";1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;1;1;"";3;2;"";4;1;1;1;"";1;1;1;3;2;2;2;1;0;98;0;0;0;955;0;2;2;0;2;2;0;2;2;1;2;2;2;2
"TQRMNOTQXHLNMMCDEFIAH00803413";3;2024;2;1;6;700000;140000;1;1033;2;2;2;0;1;2;2;2;0;2;0;6;"";2;"";2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;5;2;3;1;"";2;1;"";4;2;2;1;"";1;2;2;2;2;2;2;1;2;98;0;0;0;774;0;2;2;0;2;2;0;2;2;1;2;2;2;2
"TQRMNOSPXHMOMMCDEFIAH00808597";3;2024;2;1;6;0;0;1;0;3;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;1;0;2;0;0;0;504;1;1;2;2;2;2;2;2;2;2;2;2;2;2
"TQRMNOSSPHMOMMCDEFIAH00808598";3;2024;2;1;6;1028000;1028000;1;1373;3;3;2;0;1;2;2;2;0;2;0;1;"";3;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;"";3;1;"";2;1;1;1;"";1;1;1;2;2;2;2;1;0;98;0;0;0;1078;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOTRVHKOMMCDEFIAH00870593";3;2024;2;1;6;360000;360000;1;712;1;1;2;0;1;2;2;2;0;2;0;2;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2;"";1;1;"";4;1;1;1;"";1;1;1;3;2;2;2;1;0;98;0;0;0;511;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOTRYHKOMMCDEFIAH00870594";3;2024;2;1;6;900000;900000;1;533;1;1;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2;"";1;1;"";4;2;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;427;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOPUUHKLKUCDEHIBB00870595";3;2024;22;1;10;0;0;1;0;4;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;119;1;1;1;2;2;2;2;2;2;2;2;2;2;2
"TQRMNOSQQHMMKUCDEHIBB00810821";3;2024;22;1;10;1500000;1500000;1;111;5;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;"";5;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;106;1;1;2;2;2;2;2;2;2;2;2;2;2;2
"TQRMNORPPHKMLLCDEHIBB00870596";3;2024;22;1;10;3000000;1500000;1;92;2;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;2;0;0;0;86;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOTUTHKMLLCDEHIBB00870597";3;2024;22;1;10;0;0;1;0;2;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;83;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOPVPHLNKUCDEHIBB00865070";3;2024;22;1;10;1210000;201666,67;1;87;3;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;6;1;5;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;0;3;0;0;0;102;1;2;2;2;2;2;2;2;2;1;2;2;2;2
"TQRMNOPYXHJNKSCDEHIBB00865365";3;2024;22;1;10;2000000;500000;1;125;4;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1;"";4;1;"";2;1;1;1;"";1;1;1;1;1;2;2;2;0;1;0;0;0;119;1;2;2;2;2;2;2;2;2;2;2;2;2;2
"TQRMNOQQWHKLLMCDEHIBB00870598";3;2024;22;1;10;1260000;315000;1;165;3;3;2;0;1;2;1;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;164;1;1;1;1;1;1;2;2;2;2;2;2;2;2
"TQRMNORYWHKLLMCDEHIBB00870599";3;2024;22;1;10;1280000;426666,67;1;185;4;3;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;96;0;98;0;0;0;165;1;2;2;2;2;2;2;2;2;2;2;2;2;2
"TQRMNORYXHKLLMCDEHIBB00870600";3;2024;22;1;10;3750000;1250000;1;166;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;96;0;98;0;0;0;149;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOPXUHKOLOCDEHIBB00870601";3;2024;22;1;10;370000;370000;1;110;4;1;2;0;1;2;2;2;0;2;0;6;"";2;"";1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;98;1;1;1;2;2;2;2;2;2;2;2;2;2;2
"TQRMNOQSQHKMKOCDEFOCD00870602";3;2024;8;1;22;0;0;1;0;3;3;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;2;0;0;0;334;2;2;2;1;2;2;2;2;2;1;2;2;2;2
"TQRMNORWVHKMKOCDEFOCD00870603";3;2024;8;1;22;0;0;1;0;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;2;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;97;0;98;0;0;0;269;1;2;2;2;2;2;2;2;2;2;2;2;2;2
"TQSMNOQVYHLOKNCDEFOCD00804363";3;2024;8;1;22;380000;95000;1;495;2;2;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1;"";2;2;"";4;1;1;1;"";1;2;2;1;2;2;2;2;0;98;0;0;0;360;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOPXWHKOKPCDEFOCD00870604";3;2024;8;1;22;445000;222500;1;331;2;2;2;0;1;1;1;2;0;2;0;2;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";2;1;"";1;1;1;1;"";1;1;1;2;2;2;2;1;0;98;0;0;0;292;1;2;2;1;2;2;2;2;2;2;2;2;2;2
"TQRMNOQTPHMMLPCDEFPCH00809545";3;2024;9;1;26;3200000;1600000;1;357;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;2;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;1;0;2;0;0;0;273;2;2;2;1;2;2;2;2;2;2;2;2;2;2
"TQRMNOPXWHLOLQCDEFPCH00804470";3;2024;9;1;26;1550000;193750;1;536;5;4;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;2;6;1;"";5;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;382;2;2;2;2;2;2;1;2;2;1;2;2;2;2
"TQRMNOSTPHLOLQCDEFPCH00804471";3;2024;9;1;26;1280000;213333,33;1;289;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;1;5;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;316;0;2;2;0;2;2;0;2;2;1;2;2;2;2
"TQRMNOPPVHLMKNCDEOHCH00808321";3;2024;91;1;26;3810000;762000;1;143;5;4;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;0;5;1;"";5;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;2;3;4;0;0;140;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOTRQHKLKMCDEOHCH00870605";3;2024;91;1;26;2066000;516500;1;139;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;4;0;4;1;"";3;1;"";2;1;1;1;"";1;1;1;2;2;2;2;2;1;3;4;0;0;124;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOSTRHKKKNCDEOHCH00870606";3;2024;91;1;26;2550000;1275000;1;385;4;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;1;"";4;1;"";4;1;1;1;"";1;1;1;3;2;2;2;1;0;2;0;0;0;341;1;2;2;2;2;2;2;2;2;2;2;2;2;2
"TQRMNOSVRHLMKPCDEIKAH00812896";3;2024;34;1;6;460000;460000;1;1736;1;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;2;"";1;1;"";9;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;909;2;2;2;1;2;2;1;2;2;2;2;2;2;2
"TQRMNOSXUHMOKPCDEIKAH00812897";3;2024;34;1;6;1300000;433333,33;1;1281;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;2;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;1;0;3;0;0;0;651;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOPVUHJKKQCDEIKAH00870607";3;2024;34;1;6;0;0;1;0;2;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;823;2;2;2;1;1;2;2;2;2;2;2;2;2;2
"TQRMNORWYHJKKQCDEIKAH00865058";3;2024;34;1;6;0;0;1;0;2;1;2;0;1;2;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;0;2;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;2;98;0;0;0;758;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOPYYHMMOQCDEIIAD00854771";3;2024;32;1;2;960000;960000;1;1943;2;1;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;2;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;1550;0;2;2;0;2;2;0;2;2;2;2;2;1;2
"TQRMNOQPUHMMOQCDEIIAD00870608";3;2024;32;1;2;200000;100000;1;2560;2;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;2;0;2;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;2;98;0;0;0;1918;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNORPTHMMOQCDEIIAD00812048";3;2024;32;1;2;3640000;1820000;1;4745;4;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;1;2;2;2;1;2;2;1;2;2;2;2;2;0;2;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;0;96;0;0;0;2208;1;2;2;2;2;2;2;2;2;2;2;2;2;2
"TQRMNOPYSHMNKMCDEIJAH00812370";3;2024;33;1;6;975000;487500;1;2863;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";3;1;"";1;1;1;2;"";1;1;1;1;2;2;2;97;0;98;0;0;0;1807;1;1;2;2;2;2;2;2;2;2;2;2;2;2
"TQRMNOTRUHKMKNCDEIJAH00870609";3;2024;33;1;6;0;0;1;0;3;1;1;1;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;2;0;1;0;0;0;2457;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOQUSHKMKPCDEIJAH00870610";3;2024;33;1;6;0;0;1;0;2;2;2;0;1;2;2;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;5;2;3;1;"";2;1;"";4;1;1;2;"";1;1;2;1;1;2;2;1;0;98;0;0;0;3454;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOTWPHLLKOCDEIJAH00807446";3;2024;33;1;6;200000;200000;1;3016;1;1;2;0;1;2;2;2;0;2;0;3;"";4;"electricidad";1;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2;2;1;0;1;2;"";1;1;"";2;1;1;1;"";1;1;1;2;2;2;2;1;0;98;0;0;0;2574;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOTQWHJOKPCDEIJAH00866225";3;2024;33;1;6;705000;705000;1;2145;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";3;1;"";4;1;1;1;"";1;1;1;3;2;1;2;1;0;98;0;0;0;1608;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOQPSHMLLLCDEIJAH00855549";3;2024;33;1;6;445454;445454;1;1918;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;2;"";1;1;"";9;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;1735;1;2;1;2;2;2;2;2;2;2;2;2;2;2
"TQRMNOPUQHJLKSCDEIJAH00866226";3;2024;33;1;6;440000;146666,67;1;2738;3;2;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;"";3;1;"";2;2;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;2647;2;2;2;1;2;2;2;2;2;2;1;2;2;2
"TQRMNOPPUHJOKPCDEFOCD00865084";3;2024;8;1;22;270000;270000;1;306;2;1;2;0;1;1;2;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;"";2;1;"";4;1;1;1;"";1;1;2;2;2;1;2;1;0;98;0;0;0;313;2;2;2;1;2;2;2;2;2;2;2;2;2;2
