fecha,anio,la_rioja_region,subrubro,exportaciones_millones_usd,n_provincias_con_dato,total_grupo_millones_usd,provisorio,share_pct
2011-01-01,2011,2. NOA-Resto,Metales comunes y sus manufacturas,33.343,1,5487.42,FALSE,0.6076261704043066
2011-01-01,2011,3. La Rioja,"Papel, cartón, impresos y publicaciones",98.017,1,281.506,FALSE,34.818796046975905
2011-01-01,2011,3. La Rioja,Pieles y cueros,56.815,1,281.506,FALSE,20.1825183122207
2011-01-01,2011,3. La Rioja,"Preparados de hortalizas, legumbres y frutas",49.649,1,281.506,FALSE,17.636924257387054
2011-01-01,2011,3. La Rioja,Resto de productos,40.33,1,281.506,FALSE,14.32651524301436
2011-01-01,2011,3. La Rioja,Grasas y aceites,22.206,1,281.506,FALSE,7.888286572932727
2011-01-01,2011,3. La Rioja,"Bebidas, líquidos alcohólicos y vinagre",14.489,1,281.506,FALSE,5.146959567469255
2012-01-01,2012,1. Resto país,Resto de productos,18240.253,1,70688.671,FALSE,25.803643981367255
2012-01-01,2012,1. Resto país,Residuos y desperdicios de la industria alimenticia,9602.766,1,70688.671,FALSE,13.58458981355018
2012-01-01,2012,1. Resto país,Material de transporte terrestre,9438.326,1,70688.671,FALSE,13.351964135808974
2012-01-01,2012,1. Resto país,Cereales,8614.893,1,70688.671,FALSE,12.187091478916049
2012-01-01,2012,1. Resto país,Productos químicos y conexos,4774.1179999999995,1,70688.671,FALSE,6.753724369779139
2012-01-01,2012,1. Resto país,Grasas y aceites,4630.531,1,70688.671,FALSE,6.550598468600435
2012-01-01,2012,1. Resto país,Semillas y frutos oleaginosos,2889.9,1,70688.671,FALSE,4.088208137340706
2012-01-01,2012,1. Resto país,Petróleo crudo,2599.734,1,70688.671,FALSE,3.67772369068871
2012-01-01,2012,1. Resto país,"Piedras, metales preciosos y sus manufacturas, monedas",2490.215,1,70688.671,FALSE,3.5227922165915384
2012-01-01,2012,1. Resto país,Metales comunes y sus manufacturas,2307.306,1,70688.671,FALSE,3.2640392970466228
2012-01-01,2012,1. Resto país,"Bebidas, líquidos alcohólicos y vinagre",900.903,1,70688.671,FALSE,1.2744658900151058
2012-01-01,2012,1. Resto país,Pescados y mariscos sin elaborar,732.593,1,70688.671,FALSE,1.036365501906239
2012-01-01,2012,1. Resto país,Frutas frescas,653.14,1,70688.671,FALSE,0.9239670102158236
2012-01-01,2012,1. Resto país,Carnes,456.928,1,70688.671,FALSE,0.6463949506137978
2012-01-01,2012,1. Resto país,"Preparados de hortalizas, legumbres y frutas",443.418,1,70688.671,FALSE,0.6272829772114403
2012-01-01,2012,1. Resto país,"Máquinas y aparatos, material eléctrico",299.49,1,70688.671,FALSE,0.4236746790726904
2012-01-01,2012,1. Resto país,Gas de petróleo y otros hidrocarburos gaseosos,248.201,1,70688.671,FALSE,0.3511184981819788
2012-01-01,2012,1. Resto país,"Minerales metalíferos, escorias y cenizas",227.267,1,70688.671,FALSE,0.32150413465829625
2012-01-01,2012,1. Resto país,"Café, té, yerba mate y especias",166.047,1,70688.671,FALSE,0.23489902646493382
2012-01-01,2012,1. Resto país,"Papel, cartón, impresos y publicaciones",152.77100000000002,1,70688.671,FALSE,0.2161180820615513
2012-01-01,2012,1. Resto país,Lanas elaboradas,114.989,1,70688.671,FALSE,0.16266963061167183
2012-01-01,2012,1. Resto país,Energía eléctrica,108.18,1,70688.671,FALSE,0.15303725260303733
2012-01-01,2012,1. Resto país,Hortalizas y legumbres sin elaborar,105.638,1,70688.671,FALSE,0.14944120253724957
2012-01-01,2012,1. Resto país,Tabaco sin elaborar,82.184,1,70688.671,FALSE,0.1162619113322982
2012-01-01,2012,1. Resto país,Materias plásticas y sus manufacturas,78.065,1,70688.671,FALSE,0.11043495215803392
2012-01-01,2012,1. Resto país,Pescados y mariscos elaborados,76.738,1,70688.671,FALSE,0.10855770651000073
2012-01-01,2012,1. Resto país,"Extractos curtientes y tintóreos y materias albuminoideas, productos a base de almidón o féculas modificadas, colas enzimas",67.263,1,70688.671,FALSE,0.09515386135919857
2012-01-01,2012,1. Resto país,Pieles y cueros,51.49,1,70688.671,FALSE,0.07284052631290805
2012-01-01,2012,1. Resto país,Fibras de algodón,50.558,1,70688.671,FALSE,0.07152206893237532
2012-01-01,2012,1. Resto país,Carburantes,41.337,1,70688.671,FALSE,0.05847754585738358
2012-01-01,2012,1. Resto país,Miel,22.526,1,70688.671,FALSE,0.03186649243978572
2012-01-01,2012,1. Resto país,"Productos de molinería y preparaciones a base de cereales, harina,fécula o leche, productos de pastelería",11.385,1,70688.671,FALSE,0.016105833988589204
2012-01-01,2012,1. Resto país,Lanas sucias,4.779,1,70688.671,FALSE,0.006760630709834677
2012-01-01,2012,1. Resto país,Calzado y sus componentes,2.735,1,70688.671,FALSE,0.0038690782572500197
2012-01-01,2012,1. Resto país,Otros productos de origen animal,2.003,1,70688.671,FALSE,0.002833551645071952
2012-01-01,2012,2. NOA-Resto,"Minerales metalíferos, escorias y cenizas",1861.266,1,5311.471,FALSE,35.04238279753387
2012-01-01,2012,2. NOA-Resto,Cereales,787.678,1,5311.471,FALSE,14.829752435812981
2012-01-01,2012,2. NOA-Resto,Resto de productos,696.86,1,5311.471,FALSE,13.119905954489822
2012-01-01,2012,2. NOA-Resto,Hortalizas y legumbres sin elaborar,368.394,1,5311.471,FALSE,6.935818721405051
2012-01-01,2012,2. NOA-Resto,Tabaco sin elaborar,281.333,1,5311.471,FALSE,5.296705940783637
2012-01-01,2012,2. NOA-Resto,Productos químicos y conexos,255.773,1,5311.471,FALSE,4.815483319027818
2012-01-01,2012,2. NOA-Resto,Carburantes,247.281,1,5311.471,FALSE,4.655602939374046
2012-01-01,2012,2. NOA-Resto,Frutas frescas,206.537,1,5311.471,FALSE,3.888508475335741
2012-01-01,2012,2. NOA-Resto,"Azúcar, cacao y artículos de confitería",146.46099999999998,1,5311.471,FALSE,2.757447042448316
2012-01-01,2012,2. NOA-Resto,"Preparados de hortalizas, legumbres y frutas",122.482,1,5311.471,FALSE,2.3059901861461736
2012-01-01,2012,2. NOA-Resto,Material de transporte terrestre,92.213,1,5311.471,FALSE,1.7361103920175787
2012-01-01,2012,2. NOA-Resto,Semillas y frutos oleaginosos,73.555,1,5311.471,FALSE,1.3848329398767312
2012-01-01,2012,2. NOA-Resto,Residuos y desperdicios de la industria alimenticia,56.745999999999995,1,5311.471,FALSE,1.0683669363910675
2012-01-01,2012,2. NOA-Resto,"Piedras, metales preciosos y sus manufacturas, monedas",50.841,1,5311.471,FALSE,0.9571924613727536
2012-01-01,2012,2. NOA-Resto,Fibras de algodón,37.732,1,5311.471,FALSE,0.7103870095497086
2012-01-01,2012,2. NOA-Resto,Metales comunes y sus manufacturas,26.319,1,5311.471,FALSE,0.49551244843471803
2012-01-01,2012,3. La Rioja,"Papel, cartón, impresos y publicaciones",101.313,1,260.761,FALSE,38.85281924827716
2012-01-01,2012,3. La Rioja,Pieles y cueros,47.409,1,260.761,FALSE,18.1810163329639
2012-01-01,2012,3. La Rioja,"Preparados de hortalizas, legumbres y frutas",39.109,1,260.761,FALSE,14.998025011408913
2012-01-01,2012,3. La Rioja,Resto de productos,35.26,1,260.761,FALSE,13.521960722654077
2012-01-01,2012,3. La Rioja,Grasas y aceites,22.509,1,260.761,FALSE,8.63204236829894
2012-01-01,2012,3. La Rioja,"Bebidas, líquidos alcohólicos y vinagre",15.162,1,260.761,FALSE,5.814519809327314
2013-01-01,2013,1. Resto país,Resto de productos,11140.248,1,66974.933,FALSE,16.633458968895123
2013-01-01,2013,1. Resto país,Residuos y desperdicios de la industria alimenticia,10837.029,1,66974.933,FALSE,16.18072391352747
2013-01-01,2013,1. Resto país,Material de transporte terrestre,9915.579,1,66974.933,FALSE,14.804910667099882
2013-01-01,2013,1. Resto país,Cereales,7820.7660000000005,1,66974.933,FALSE,11.677153898757913
2013-01-01,2013,1. Resto país,Grasas y aceites,4737.088,1,66974.933,FALSE,7.072926821740904
2013-01-01,2013,1. Resto país,Productos químicos y conexos,4429.523,1,66974.933,FALSE,6.613702771453313
2013-01-01,2013,1. Resto país,Semillas y frutos oleaginosos,4375.031,1,66974.933,FALSE,6.5323409879335
2013-01-01,2013,1. Resto país,"Piedras, metales preciosos y sus manufacturas, monedas",2000.339,1,66974.933,FALSE,2.9866980232738713
2013-01-01,2013,1. Resto país,Petróleo crudo,1729.134,1,66974.933,FALSE,2.58176294106931
2013-01-01,2013,1. Resto país,Productos lácteos,1150.7359999999999,1,66974.933,FALSE,1.7181592402638162
2013-01-01,2013,1. Resto país,Materias plásticas y sus manufacturas,1148.0020000000002,1,66974.933,FALSE,1.7140771159860662
2013-01-01,2013,1. Resto país,"Máquinas y aparatos, material eléctrico",1102.133,1,66974.933,FALSE,1.6455902986868236
2013-01-01,2013,1. Resto país,Carnes y sus preparados,911.97,1,66974.933,FALSE,1.361658696993396
2013-01-01,2013,1. Resto país,"Bebidas, líquidos alcohólicos y vinagre",874.956,1,66974.933,FALSE,1.3063932441709198
2013-01-01,2013,1. Resto país,Pescados y mariscos sin elaborar,870.095,1,66974.933,FALSE,1.2991353048460683
2013-01-01,2013,1. Resto país,"Preparados de hortalizas, legumbres y frutas",848.265,1,66974.933,FALSE,1.2665410206532046
2013-01-01,2013,1. Resto país,Frutas frescas,782.02,1,66974.933,FALSE,1.167630880646047
2013-01-01,2013,1. Resto país,Metales comunes y sus manufacturas,699.093,1,66974.933,FALSE,1.043812914303326
2013-01-01,2013,1. Resto país,"Café, té, yerba mate y especias",189.81799999999998,1,66974.933,FALSE,0.28341648359693017
2013-01-01,2013,1. Resto país,"Minerales metalíferos, escorias y cenizas",188.23999999999998,1,66974.933,FALSE,0.28106037821642904
2013-01-01,2013,1. Resto país,Gas de petróleo y otros hidrocarburos gaseosos,179.245,1,66974.933,FALSE,0.26762998030920016
2013-01-01,2013,1. Resto país,Hortalizas y legumbres sin elaborar,166.61,1,66974.933,FALSE,0.24876471320994079
2013-01-01,2013,1. Resto país,"Papel, cartón, impresos y publicaciones",163.781,1,66974.933,FALSE,0.24454074481866223
2013-01-01,2013,1. Resto país,Frutas secas o procesadas,153.70000000000002,1,66974.933,FALSE,0.22948884472941541
2013-01-01,2013,1. Resto país,Lanas elaboradas,107.517,1,66974.933,FALSE,0.16053319530756377
2013-01-01,2013,1. Resto país,Tabaco sin elaborar,74.278,1,66974.933,FALSE,0.11090417962792139
2013-01-01,2013,1. Resto país,Pescados y mariscos elaborados,73.503,1,66974.933,FALSE,0.10974703028071711
2013-01-01,2013,1. Resto país,Extractos curtientes y tintóreos,68.781,1,66974.933,FALSE,0.10269663129039636
2013-01-01,2013,1. Resto país,Pieles y cueros,46.855,1,66974.933,FALSE,0.06995900988807259
2013-01-01,2013,1. Resto país,Productos de molinería y sus preparaciones,33.928,1,66974.933,FALSE,0.0506577587767053
2013-01-01,2013,1. Resto país,Carburantes,31.994,1,66974.933,FALSE,0.04777011124445619
2013-01-01,2013,1. Resto país,Lanas sucias,27.427,1,66974.933,FALSE,0.04095114212357629
2013-01-01,2013,1. Resto país,Miel,22.263,1,66974.933,FALSE,0.03324079473136614
2013-01-01,2013,1. Resto país,Fibras de algodón,19.586000000000002,1,66974.933,FALSE,0.029243776921732793
2013-01-01,2013,1. Resto país,Otros productos de origen animal,12.408000000000001,1,66974.933,FALSE,0.0185263343227234
2013-01-01,2013,1. Resto país,Textiles y confecciones,11.501999999999999,1,66974.933,FALSE,0.017173589408443303
2013-01-01,2013,1. Resto país,"Manufacturas de piedra, yeso, vidrio, etc.",4.348,1,66974.933,FALSE,0.006491981111798947
2013-01-01,2013,2. NOA-Resto,"Minerales metalíferos, escorias y cenizas",1166.039,1,3959.0249999999996,FALSE,29.45268089996906
2013-01-01,2013,2. NOA-Resto,Resto de productos,702.885,1,3959.0249999999996,FALSE,17.75399246026484
2013-01-01,2013,2. NOA-Resto,Cereales,383.16999999999996,1,3959.0249999999996,FALSE,9.67839303869008
2013-01-01,2013,2. NOA-Resto,Productos químicos y conexos,270.821,1,3959.0249999999996,FALSE,6.840598379651556
2013-01-01,2013,2. NOA-Resto,Frutas frescas,257.424,1,3959.0249999999996,FALSE,6.502206982779851
2013-01-01,2013,2. NOA-Resto,Tabaco sin elaborar,241.913,1,3959.0249999999996,FALSE,6.110418600539275
2013-01-01,2013,2. NOA-Resto,Semillas y frutos oleaginosos,183.77800000000002,1,3959.0249999999996,FALSE,4.642001502895285
2013-01-01,2013,2. NOA-Resto,"Azúcar, cacao y artículos de confitería",160.227,1,3959.0249999999996,FALSE,4.047132816792014
2013-01-01,2013,2. NOA-Resto,Material de transporte terrestre,147.325,1,3959.0249999999996,FALSE,3.7212444983297654
2013-01-01,2013,2. NOA-Resto,Hortalizas y legumbres sin elaborar,128.535,1,3959.0249999999996,FALSE,3.246632693655635
2013-01-01,2013,2. NOA-Resto,"Preparados de hortalizas, legumbres y frutas",118.275,1,3959.0249999999996,FALSE,2.9874779775323472
2013-01-01,2013,2. NOA-Resto,Residuos y desperdicios de la industria alimenticia,68.148,1,3959.0249999999996,FALSE,1.721332903934681
2013-01-01,2013,2. NOA-Resto,"Piedras, metales preciosos y sus manufacturas, monedas",37.738,1,3959.0249999999996,FALSE,0.953214490941583
2013-01-01,2013,2. NOA-Resto,Pieles y cueros,32.547,1,3959.0249999999996,FALSE,0.8220963494799857
2013-01-01,2013,2. NOA-Resto,Metales comunes y sus manufacturas,19.72,1,3959.0249999999996,FALSE,0.49810243683735267
2013-01-01,2013,2. NOA-Resto,Grasas y aceites,15.931,1,3959.0249999999996,FALSE,0.4023970548304191
2013-01-01,2013,2. NOA-Resto,Fibras de algodón,14.617,1,3959.0249999999996,FALSE,0.36920706487077
2013-01-01,2013,2. NOA-Resto,Carnes y sus preparados,9.932,1,3959.0249999999996,FALSE,0.25086984800550644
2013-01-01,2013,3. La Rioja,"Papel, cartón, impresos y publicaciones",100.796,1,305.083,FALSE,33.03887794469046
2013-01-01,2013,3. La Rioja,Pieles y cueros,70.196,1,305.083,FALSE,23.008820550473146
2013-01-01,2013,3. La Rioja,"Preparados de hortalizas, legumbres y frutas",49.642,1,305.083,FALSE,16.27163755437045
2013-01-01,2013,3. La Rioja,Grasas y aceites,35.274,1,305.083,FALSE,11.562099494235994
2013-01-01,2013,3. La Rioja,Resto de productos,21.066,1,305.083,FALSE,6.905006178646466
2013-01-01,2013,3. La Rioja,"Bebidas, líquidos alcohólicos y vinagre",15.431,1,305.083,FALSE,5.057967831704814
2013-01-01,2013,3. La Rioja,Productos químicos y conexos,12.147,1,305.083,FALSE,3.9815394499201853
2013-01-01,2013,3. La Rioja,Semillas y frutos oleaginosos,0.531,1,305.083,FALSE,0.17405099595847687
2014-01-01,2014,1. Resto país,Residuos y desperdicios de la industria alimenticia,12491.37,1,61029.107,FALSE,20.467889199165242
2014-01-01,2014,1. Resto país,Resto de productos,10306.064,1,61029.107,FALSE,16.887128956351926
2014-01-01,2014,1. Resto país,Material de transporte terrestre,8203.322,1,61029.107,FALSE,13.441654979483804
2014-01-01,2014,1. Resto país,Productos químicos y conexos,4593.762,1,61029.107,FALSE,7.52716568505582
2014-01-01,2014,1. Resto país,Cereales,4547.785,1,61029.107,FALSE,7.451829501617974
2014-01-01,2014,1. Resto país,Grasas y aceites,4214.904,1,61029.107,FALSE,6.906383211538717
2014-01-01,2014,1. Resto país,Semillas y frutos oleaginosos,3874.9010000000003,1,61029.107,FALSE,6.3492670800508355
2014-01-01,2014,1. Resto país,"Piedras, metales preciosos y sus manufacturas, monedas",2023.245,1,61029.107,FALSE,3.315213181801923
2014-01-01,2014,1. Resto país,Petróleo crudo,1612.5059999999999,1,61029.107,FALSE,2.642191700429108
2014-01-01,2014,1. Resto país,Materias plásticas y sus manufacturas,1149.6989999999998,1,61029.107,FALSE,1.883853552043617
2014-01-01,2014,1. Resto país,Productos lácteos,1100.303,1,61029.107,FALSE,1.8029151237621748
2014-01-01,2014,1. Resto país,Carnes y sus preparados,926.6080000000001,1,61029.107,FALSE,1.518305027795999
2014-01-01,2014,1. Resto país,Pescados y mariscos sin elaborar,923.6429999999999,1,61029.107,FALSE,1.513446690281737
2014-01-01,2014,1. Resto país,"Máquinas y aparatos, material eléctrico",911.948,1,61029.107,FALSE,1.494283703020593
2014-01-01,2014,1. Resto país,"Bebidas, líquidos alcohólicos y vinagre",827.985,1,61029.107,FALSE,1.3567050882786142
2014-01-01,2014,1. Resto país,Frutas frescas,731.093,1,61029.107,FALSE,1.1979415002746148
2014-01-01,2014,1. Resto país,"Preparados de hortalizas, legumbres y frutas",651.24,1,61029.107,FALSE,1.0670973769942267
2014-01-01,2014,1. Resto país,Metales comunes y sus manufacturas,611.0749999999999,1,61029.107,FALSE,1.0012845182217722
2014-01-01,2014,1. Resto país,"Café, té, yerba mate y especias",205.604,1,61029.107,FALSE,0.3368949835690698
2014-01-01,2014,1. Resto país,"Papel, cartón, impresos y publicaciones",161.173,1,61029.107,FALSE,0.2640920176007163
2014-01-01,2014,1. Resto país,"Minerales metalíferos, escorias y cenizas",138.359,1,61029.107,FALSE,0.22670985502049049
2014-01-01,2014,1. Resto país,Hortalizas y legumbres sin elaborar,117.042,1,61029.107,FALSE,0.19178062035218704
2014-01-01,2014,1. Resto país,Gas de petróleo y otros hidrocarburos gaseosos,91.67399999999999,1,61029.107,FALSE,0.15021356940385838
2014-01-01,2014,1. Resto país,Lanas elaboradas,88.753,1,61029.107,FALSE,0.14542732863517074
2014-01-01,2014,1. Resto país,Frutas secas o procesadas,87.804,1,61029.107,FALSE,0.14387233291812707
2014-01-01,2014,1. Resto país,Extractos curtientes y tintóreos,70.095,1,61029.107,FALSE,0.11485503138690854
2014-01-01,2014,1. Resto país,Pescados y mariscos elaborados,63.306000000000004,1,61029.107,FALSE,0.10373083125728842
2014-01-01,2014,1. Resto país,Fibras de algodón,53.957,1,61029.107,FALSE,0.08841191138516905
2014-01-01,2014,1. Resto país,Pieles y cueros,53.282,1,61029.107,FALSE,0.08730588176556474
2014-01-01,2014,1. Resto país,Tabaco sin elaborar,51.591,1,61029.107,FALSE,0.08453507274815605
2014-01-01,2014,1. Resto país,Lanas sucias,31.87,1,61029.107,FALSE,0.052220983669317
2014-01-01,2014,1. Resto país,Productos de molinería y sus preparaciones,30.775,1,61029.107,FALSE,0.050426757841958915
2014-01-01,2014,1. Resto país,Carburantes,25.549,1,61029.107,FALSE,0.04186363074262253
2014-01-01,2014,1. Resto país,Miel,21.405,1,61029.107,FALSE,0.035073428159451844
2014-01-01,2014,1. Resto país,Textiles y confecciones,19.508000000000003,1,61029.107,FALSE,0.03196507528776392
2014-01-01,2014,1. Resto país,Otros productos de origen animal,12.071,1,61029.107,FALSE,0.019779086723323673
2014-01-01,2014,1. Resto país,"Manufacturas de piedra, yeso, vidrio, etc.",3.836,1,61029.107,FALSE,0.006285525364151239
2014-01-01,2014,2. NOA-Resto,"Minerales metalíferos, escorias y cenizas",1106.299,1,4048.419,FALSE,27.32669222232185
2014-01-01,2014,2. NOA-Resto,Resto de productos,620.451,1,4048.419,FALSE,15.325760500580598
2014-01-01,2014,2. NOA-Resto,Cereales,615.9110000000001,1,4048.419,FALSE,15.213617958022628
2014-01-01,2014,2. NOA-Resto,Hortalizas y legumbres sin elaborar,283.703,1,4048.419,FALSE,7.0077479628467305
2014-01-01,2014,2. NOA-Resto,Semillas y frutos oleaginosos,273.082,1,4048.419,FALSE,6.745398635862543
2014-01-01,2014,2. NOA-Resto,Productos químicos y conexos,231.948,1,4048.419,FALSE,5.729347678686421
2014-01-01,2014,2. NOA-Resto,Tabaco sin elaborar,210.598,1,4048.419,FALSE,5.201981316657195
2014-01-01,2014,2. NOA-Resto,Frutas frescas,208.329,1,4048.419,FALSE,5.145934746378772
2014-01-01,2014,2. NOA-Resto,Material de transporte terrestre,103.765,1,4048.419,FALSE,2.5630993234642956
2014-01-01,2014,2. NOA-Resto,"Preparados de hortalizas, legumbres y frutas",103.084,1,4048.419,FALSE,2.5462779420805997
2014-01-01,2014,2. NOA-Resto,Residuos y desperdicios de la industria alimenticia,72.49600000000001,1,4048.419,FALSE,1.7907237368464088
2014-01-01,2014,2. NOA-Resto,"Azúcar, cacao y artículos de confitería",63.971999999999994,1,4048.419,FALSE,1.5801724080437327
2014-01-01,2014,2. NOA-Resto,Fibras de algodón,40.269,1,4048.419,FALSE,0.9946845916887554
2014-01-01,2014,2. NOA-Resto,"Piedras, metales preciosos y sus manufacturas, monedas",38.675,1,4048.419,FALSE,0.9553111967906484
2014-01-01,2014,2. NOA-Resto,Pieles y cueros,36.806,1,4048.419,FALSE,0.9091450267375981
2014-01-01,2014,2. NOA-Resto,Metales comunes y sus manufacturas,20.931,1,4048.419,FALSE,0.5170166427931496
2014-01-01,2014,2. NOA-Resto,Carnes y sus preparados,15.105,1,4048.419,FALSE,0.3731086135106075
2014-01-01,2014,2. NOA-Resto,Grasas y aceites,2.995,1,4048.419,FALSE,0.07397949668747232
2014-01-01,2014,3. La Rioja,"Papel, cartón, impresos y publicaciones",95.677,1,272.104,FALSE,35.16192338223621
2014-01-01,2014,3. La Rioja,Pieles y cueros,60.885,1,272.104,FALSE,22.375635786316998
2014-01-01,2014,3. La Rioja,"Preparados de hortalizas, legumbres y frutas",39.294,1,272.104,FALSE,14.440802046276422
2014-01-01,2014,3. La Rioja,Grasas y aceites,26.927,1,272.104,FALSE,9.8958486461059
2014-01-01,2014,3. La Rioja,Resto de productos,19.836,1,272.104,FALSE,7.289859759503719
2014-01-01,2014,3. La Rioja,"Bebidas, líquidos alcohólicos y vinagre",18.117,1,272.104,FALSE,6.658116014465058
2014-01-01,2014,3. La Rioja,Productos químicos y conexos,10.114,1,272.104,FALSE,3.7169611619086824
2014-01-01,2014,3. La Rioja,Semillas y frutos oleaginosos,1.254,1,272.104,FALSE,0.4608532031870168
2015-01-01,2015,1. Resto país,Residuos y desperdicios de la industria alimenticia,10183.114,1,51259.469,FALSE,19.865820303366778
2015-01-01,2015,1. Resto país,Resto de productos,7635.831,1,51259.469,FALSE,14.896430160054916
2015-01-01,2015,1. Resto país,Material de transporte terrestre,5873.758,1,51259.469,FALSE,11.458874066760231
2015-01-01,2015,1. Resto país,Semillas y frutos oleaginosos,4471.388,1,51259.469,FALSE,8.723047833367138
2015-01-01,2015,1. Resto país,Cereales,4447.974,1,51259.469,FALSE,8.677370419112224
2015-01-01,2015,1. Resto país,Grasas y aceites,4345.489,1,51259.469,FALSE,8.477436627367325
2015-01-01,2015,1. Resto país,Productos químicos y conexos,3661.37,1,51259.469,FALSE,7.142816871552064
2015-01-01,2015,1. Resto país,"Piedras, metales preciosos y sus manufacturas, monedas",2470.0769999999998,1,51259.469,FALSE,4.818772117986629
2015-01-01,2015,1. Resto país,Pescados y mariscos sin elaborar,899.491,1,51259.469,FALSE,1.754780175346725
2015-01-01,2015,1. Resto país,Materias plásticas y sus manufacturas,849.584,1,51259.469,FALSE,1.6574186517616871
2015-01-01,2015,1. Resto país,"Bebidas, líquidos alcohólicos y vinagre",795.6899999999999,1,51259.469,FALSE,1.5522790530662736
2015-01-01,2015,1. Resto país,Productos lácteos,726.4970000000001,1,51259.469,FALSE,1.4172932614655063
2015-01-01,2015,1. Resto país,"Preparados de hortalizas, legumbres y frutas",697.818,1,51259.469,FALSE,1.3613445742093038
2015-01-01,2015,1. Resto país,Carnes y sus preparados,691.194,1,51259.469,FALSE,1.348422083732471
2015-01-01,2015,1. Resto país,Petróleo crudo,667.9780000000001,1,51259.469,FALSE,1.3031309395733304
2015-01-01,2015,1. Resto país,"Máquinas y aparatos, material eléctrico",648.7180000000001,1,51259.469,FALSE,1.2655573938934095
2015-01-01,2015,1. Resto país,Frutas frescas,539.6750000000001,1,51259.469,FALSE,1.0528298683702715
2015-01-01,2015,1. Resto país,Metales comunes y sus manufacturas,517.644,1,51259.469,FALSE,1.0098504922085714
2015-01-01,2015,1. Resto país,"Café, té, yerba mate y especias",208.959,1,51259.469,FALSE,0.40764956031830923
2015-01-01,2015,1. Resto país,"Papel, cartón, impresos y publicaciones",147.017,1,51259.469,FALSE,0.2868094478309949
2015-01-01,2015,1. Resto país,Frutas secas o procesadas,117.23100000000001,1,51259.469,FALSE,0.2287011595847784
2015-01-01,2015,1. Resto país,"Minerales metalíferos, escorias y cenizas",98.412,1,51259.469,FALSE,0.19198794275453773
2015-01-01,2015,1. Resto país,Hortalizas y legumbres sin elaborar,92.947,1,51259.469,FALSE,0.18132649793933686
2015-01-01,2015,1. Resto país,Lanas elaboradas,80.288,1,51259.469,FALSE,0.1566305729776483
2015-01-01,2015,1. Resto país,Gas de petróleo y otros hidrocarburos gaseosos,69.033,1,51259.469,FALSE,0.13467365414963625
2015-01-01,2015,1. Resto país,Pescados y mariscos elaborados,67.866,1,51259.469,FALSE,0.13239700161544787
2015-01-01,2015,1. Resto país,Extractos curtientes y tintóreos,59.242999999999995,1,51259.469,FALSE,0.11557474385854445
2015-01-01,2015,1. Resto país,Pieles y cueros,40.725,1,51259.469,FALSE,0.0794487356082444
2015-01-01,2015,1. Resto país,Productos de molinería y sus preparaciones,33.806,1,51259.469,FALSE,0.06595074170588852
2015-01-01,2015,1. Resto país,Tabaco sin elaborar,29.783,1,51259.469,FALSE,0.058102435669007815
2015-01-01,2015,1. Resto país,Lanas sucias,27.323,1,51259.469,FALSE,0.053303322357865245
2015-01-01,2015,1. Resto país,Fibras de algodón,18.821,1,51259.469,FALSE,0.036717118548379814
2015-01-01,2015,1. Resto país,Miel,17.153,1,51259.469,FALSE,0.0334630856203368
2015-01-01,2015,1. Resto país,Otros productos de origen animal,11.213000000000001,1,51259.469,FALSE,0.02187498274709011
2015-01-01,2015,1. Resto país,Carburantes,6.228,1,51259.469,FALSE,0.012149950285282901
2015-01-01,2015,1. Resto país,Textiles y confecciones,5.571,1,51259.469,FALSE,0.010868235876575313
2015-01-01,2015,1. Resto país,"Manufacturas de piedra, yeso, vidrio, etc.",4.56,1,51259.469,FALSE,0.008895917357239888
2015-01-01,2015,2. NOA-Resto,"Minerales metalíferos, escorias y cenizas",614.035,1,3156.982,FALSE,19.450063383319893
2015-01-01,2015,2. NOA-Resto,Cereales,375.756,1,3156.982,FALSE,11.90238018461936
2015-01-01,2015,2. NOA-Resto,Productos químicos y conexos,341.201,1,3156.982,FALSE,10.807822154196636
2015-01-01,2015,2. NOA-Resto,Hortalizas y legumbres sin elaborar,285.922,1,3156.982,FALSE,9.056814387918589
2015-01-01,2015,2. NOA-Resto,Resto de productos,265.637,1,3156.982,FALSE,8.414270337936676
2015-01-01,2015,2. NOA-Resto,Semillas y frutos oleaginosos,234.82399999999998,1,3156.982,FALSE,7.438243233569275
2015-01-01,2015,2. NOA-Resto,Frutas frescas,219.185,1,3156.982,FALSE,6.942865052762417
2015-01-01,2015,2. NOA-Resto,Residuos y desperdicios de la industria alimenticia,190.113,1,3156.982,FALSE,6.021985554558119
2015-01-01,2015,2. NOA-Resto,"Preparados de hortalizas, legumbres y frutas",165.37,1,3156.982,FALSE,5.23823068994375
2015-01-01,2015,2. NOA-Resto,Tabaco sin elaborar,161.028,1,3156.982,FALSE,5.100694270667365
2015-01-01,2015,2. NOA-Resto,Material de transporte terrestre,96.149,1,3156.982,FALSE,3.0455986128524013
2015-01-01,2015,2. NOA-Resto,"Azúcar, cacao y artículos de confitería",93.539,1,3156.982,FALSE,2.962924717340802
2015-01-01,2015,2. NOA-Resto,Pieles y cueros,31.354,1,3156.982,FALSE,0.9931637240883857
2015-01-01,2015,2. NOA-Resto,"Piedras, metales preciosos y sus manufacturas, monedas",22.357,1,3156.982,FALSE,0.708176353238631
2015-01-01,2015,2. NOA-Resto,Fibras de algodón,19.52,1,3156.982,FALSE,0.6183120461250651
