anio,la_rioja_region,sector_macro,vab_millones_2004,share
2023,3. La Rioja,Adm. pública,348.5712275048477,0.10065681347477952
2023,3. La Rioja,Servicios,1551.5514579195276,0.4480410698675815
2024,1. Resto país,Agro,45204.99862779066,0.08337001168479119
2024,1. Resto país,Minería,26316.05712721046,0.04853379176621372
2024,1. Resto país,Industria,102988.66183066565,0.18993841833555747
2024,1. Resto país,Construcción,16874.320452819764,0.03112072416831419
2024,1. Resto país,Comercio,81199.56429797823,0.1497535411971155
2024,1. Resto país,Adm. pública,31408.57400018801,0.05792574407442872
2024,1. Resto país,Servicios,238229.1537826664,0.43935776877357924
2024,2. NOA-Resto,Agro,5705.714650800364,0.13774951740955244
2024,2. NOA-Resto,Minería,1327.5262268676925,0.03204963940387332
2024,2. NOA-Resto,Industria,4728.179169787661,0.11414948673831549
2024,2. NOA-Resto,Construcción,1740.8824489907597,0.04202904138951259
2024,2. NOA-Resto,Comercio,7412.56010559144,0.178956824833729
2024,2. NOA-Resto,Adm. pública,3211.710634439949,0.07753833078406253
2024,2. NOA-Resto,Servicios,17294.36788984432,0.4175271594409547
2024,3. La Rioja,Agro,156.8987623605803,0.04875138678956305
2024,3. La Rioja,Minería,5.7330661711284385,0.00178137113507953
2024,3. La Rioja,Industria,602.2350617879703,0.18712572357956456
2024,3. La Rioja,Construcción,84.32280206201744,0.02620067536962293
2024,3. La Rioja,Comercio,475.68251124711753,0.1478034736918057
2024,3. La Rioja,Adm. pública,414.67204989960425,0.12884637961016626
2024,3. La Rioja,Servicios,1478.8003453204087,0.4594909898241979
