anio,la_rioja_region,letra,letra_desc,tipo_sector,vab_millones_2004,vab_total,share
2015,1. Resto país,D,Industria manufacturera,Bienes,118511.28282460698,557013.4576594336,0.21276197405102296
2015,1. Resto país,E,"Electricidad, gas y agua",Bienes,11482.970772663946,557013.4576594336,0.02061524836565943
2015,1. Resto país,F,Construcción,Bienes,20726.273526550653,557013.4576594336,0.03720964590988932
2015,1. Resto país,G,Comercio,Servicios,85567.80500549366,557013.4576594336,0.15361891858959556
2015,1. Resto país,H,Hotelería y restaurantes,Servicios,10136.512474203328,557013.4576594336,0.018197966915910573
2015,1. Resto país,I,Transporte y comunicaciones,Servicios,51740.73614121077,557013.4576594336,0.09288956205587018
2015,1. Resto país,J,Finanzas,Servicios,25968.8691683145,557013.4576594336,0.04662161894155214
2015,1. Resto país,K,Serv. inmobiliarios y profesionales,Servicios,67701.25957835004,557013.4576594336,0.12154331039474384
2015,1. Resto país,L,Adm. pública y defensa,Servicios,28592.894647786125,557013.4576594336,0.051332502392192204
2015,1. Resto país,M,Enseñanza,Servicios,23458.86007779977,557013.4576594336,0.042115427832522624
2015,1. Resto país,N,Salud,Servicios,20470.0599984062,557013.4576594336,0.03674966864251582
2015,1. Resto país,O,"Serv. comunitarios, sociales y personales",Servicios,17421.209051775324,557013.4576594336,0.031276100805497795
2015,1. Resto país,P,Servicio doméstico,Servicios,3981.4840196606206,557013.4576594336,0.007147913510726988
2015,2. NOA-Resto,A,Agro,Bienes,5586.995968972023,42182.16764636667,0.13244923816648038
2015,2. NOA-Resto,B,Pesca,Bienes,0,42182.16764636667,0
2015,2. NOA-Resto,C,Petróleo y minería,Bienes,1312.0649086928406,42182.16764636667,0.031104729365558203
2015,2. NOA-Resto,D,Industria manufacturera,Bienes,5893.743398466255,42182.16764636667,0.1397212074987784
2015,2. NOA-Resto,E,"Electricidad, gas y agua",Bienes,942.1885477628186,42182.16764636667,0.02233618138502594
2015,2. NOA-Resto,F,Construcción,Bienes,1645.4167177857535,42182.16764636667,0.039007400747635125
2015,2. NOA-Resto,G,Comercio,Servicios,8716.837386821813,42182.16764636667,0.20664745017134345
2015,2. NOA-Resto,H,Hotelería y restaurantes,Servicios,715.880490578893,42182.16764636667,0.01697116413221014
2015,2. NOA-Resto,I,Transporte y comunicaciones,Servicios,3843.18220185981,42182.16764636667,0.09110916807498012
2015,2. NOA-Resto,J,Finanzas,Servicios,1090.0076909840486,42182.16764636667,0.025840485489558182
2015,2. NOA-Resto,K,Serv. inmobiliarios y profesionales,Servicios,4172.117246210526,42182.16764636667,0.09890713253968796
2015,2. NOA-Resto,L,Adm. pública y defensa,Servicios,2961.6364933796417,42182.16764636667,0.07021062829697278
2015,2. NOA-Resto,M,Enseñanza,Servicios,2299.134061776258,42182.16764636667,0.05450488180339618
2015,2. NOA-Resto,N,Salud,Servicios,1885.9658168689825,42182.16764636667,0.04471002611055785
2015,2. NOA-Resto,O,"Serv. comunitarios, sociales y personales",Servicios,853.9886428240544,42182.16764636667,0.020245252685529357
2015,2. NOA-Resto,P,Servicio doméstico,Servicios,263.00807338295687,42182.16764636667,0.006235053532285955
2015,3. La Rioja,A,Agro,Bienes,109.53024353557433,3440.8448954392106,0.031832368753603235
2015,3. La Rioja,B,Pesca,Bienes,0,3440.8448954392106,0
2015,3. La Rioja,C,Petróleo y minería,Bienes,4.272857277179044,3440.8448954392106,0.001241804675021142
2015,3. La Rioja,D,Industria manufacturera,Bienes,855.6104345375444,3440.8448954392106,0.2486628896500518
2015,3. La Rioja,E,"Electricidad, gas y agua",Bienes,52.24751721327193,3440.8448954392106,0.015184502295504585
2015,3. La Rioja,F,Construcción,Bienes,181.96585642374697,3440.8448954392106,0.05288406247690503
2015,3. La Rioja,G,Comercio,Servicios,565.0574670712215,3440.8448954392106,0.16422055752068246
2015,3. La Rioja,H,Hotelería y restaurantes,Servicios,139.57038395601083,3440.8448954392106,0.04056282343357276
2015,3. La Rioja,I,Transporte y comunicaciones,Servicios,227.0300219174276,3440.8448954392106,0.06598089388404359
2015,3. La Rioja,J,Finanzas,Servicios,120.64344736802342,3440.8448954392106,0.03506215799727983
2015,3. La Rioja,K,Serv. inmobiliarios y profesionales,Servicios,374.8960620470108,3440.8448954392106,0.10895465312718106
2015,3. La Rioja,L,Adm. pública y defensa,Servicios,361.801657301931,3440.8448954392106,0.10514907480470677
2015,3. La Rioja,M,Enseñanza,Servicios,262.21761714703956,3440.8448954392106,0.07620733427845154
2015,3. La Rioja,N,Salud,Servicios,104.13056352870154,3440.8448954392106,0.030263079764718565
2015,3. La Rioja,O,"Serv. comunitarios, sociales y personales",Servicios,50.912133087176954,3440.8448954392106,0.014796404555945036
2015,3. La Rioja,P,Servicio doméstico,Servicios,30.95863302735089,3440.8448954392106,0.008997392782332648
2016,1. Resto país,A,Agro,Bienes,44424.17610204206,543814.7099663813,0.08168991255273027
2016,1. Resto país,B,Pesca,Bienes,2236.3063358949257,543814.7099663813,0.004112257897608497
2016,1. Resto país,C,Petróleo y minería,Bienes,20335.482483619628,543814.7099663813,0.03739413831758389
2016,1. Resto país,D,Industria manufacturera,Bienes,111945.04252952397,543814.7099663813,0.20585144255558005
2016,1. Resto país,E,"Electricidad, gas y agua",Bienes,11592.00981988375,543814.7099663813,0.021316101987385316
2016,1. Resto país,F,Construcción,Bienes,18502.082215698872,543814.7099663813,0.03402276892591352
2016,1. Resto país,G,Comercio,Servicios,82678.25131597092,543814.7099663813,0.15203386337431382
2016,1. Resto país,H,Hotelería y restaurantes,Servicios,10293.337844477295,543814.7099663813,0.01892802393137477
2016,1. Resto país,I,Transporte y comunicaciones,Servicios,53439.39195270889,543814.7099663813,0.0982676470005979
2016,1. Resto país,J,Finanzas,Servicios,25166.624271123754,543814.7099663813,0.04627793954429728
2016,1. Resto país,K,Serv. inmobiliarios y profesionales,Servicios,67668.65431576406,543814.7099663813,0.12443329147890711
2016,1. Resto país,L,Adm. pública y defensa,Servicios,29225.514453019492,543814.7099663813,0.053741676930412964
2016,1. Resto país,M,Enseñanza,Servicios,23987.430243598505,543814.7099663813,0.044109564901400715
2016,1. Resto país,N,Salud,Servicios,20988.680512374147,543814.7099663813,0.03859527910466355
2016,1. Resto país,O,"Serv. comunitarios, sociales y personales",Servicios,17381.120833806544,543814.7099663813,0.031961476060257815
2016,1. Resto país,P,Servicio doméstico,Servicios,3950.6047368745367,543814.7099663813,0.007264615436972574
2016,2. NOA-Resto,A,Agro,Bienes,5771.305562169966,42089.052670294375,0.13712129867544487
2016,2. NOA-Resto,B,Pesca,Bienes,0,42089.052670294375,0
2016,2. NOA-Resto,C,Petróleo y minería,Bienes,1521.1301004014563,42089.052670294375,0.03614075404160949
2016,2. NOA-Resto,D,Industria manufacturera,Bienes,5472.292128873987,42089.052670294375,0.13001699448408405
2016,2. NOA-Resto,E,"Electricidad, gas y agua",Bienes,957.2683871129148,42089.052670294375,0.02274388056703723
2016,2. NOA-Resto,F,Construcción,Bienes,1400.7951804964687,42089.052670294375,0.033281698960288604
2016,2. NOA-Resto,G,Comercio,Servicios,8527.01911789983,42089.052670294375,0.2025947028244243
2016,2. NOA-Resto,H,Hotelería y restaurantes,Servicios,747.8640024966455,42089.052670294375,0.017768610958176143
2016,2. NOA-Resto,I,Transporte y comunicaciones,Servicios,4043.323282177849,42089.052670294375,0.09606591323998952
2016,2. NOA-Resto,J,Finanzas,Servicios,1034.7289066437256,42089.052670294375,0.02458427645661925
2016,2. NOA-Resto,K,Serv. inmobiliarios y profesionales,Servicios,4122.527233086703,42089.052670294375,0.09794773157240247
2016,2. NOA-Resto,L,Adm. pública y defensa,Servicios,3067.2153122988825,42089.052670294375,0.07287442025188803
2016,2. NOA-Resto,M,Enseñanza,Servicios,2404.444383120392,42089.052670294375,0.05712754815261978
2016,2. NOA-Resto,N,Salud,Servicios,1919.5881821701978,42089.052670294375,0.04560777827924375
2016,2. NOA-Resto,O,"Serv. comunitarios, sociales y personales",Servicios,837.1021912297471,42089.052670294375,0.01988883422459535
2016,2. NOA-Resto,P,Servicio doméstico,Servicios,262.44870011561125,42089.052670294375,0.0062355573115771825
2016,3. La Rioja,A,Agro,Bienes,103.60159760110105,3390.732274539304,0.030554343195726745
2016,3. La Rioja,B,Pesca,Bienes,0,3390.732274539304,0
2016,3. La Rioja,C,Petróleo y minería,Bienes,6.043694894185908,3390.732274539304,0.0017824158337617676
2016,3. La Rioja,D,Industria manufacturera,Bienes,827.278765761206,3390.732274539304,0.24398233147841428
2016,3. La Rioja,E,"Electricidad, gas y agua",Bienes,51.66262014207223,3390.732274539304,0.015236419734463285
2016,3. La Rioja,F,Construcción,Bienes,125.98276027402314,3390.732274539304,0.037155030262936435
2016,3. La Rioja,G,Comercio,Servicios,558.8487761770562,3390.732274539304,0.1648165443120945
2016,3. La Rioja,H,Hotelería y restaurantes,Servicios,160.68474184163398,3390.732274539304,0.04738939227027769
2016,3. La Rioja,I,Transporte y comunicaciones,Servicios,226.05562842596726,3390.732274539304,0.06666867511876362
2016,3. La Rioja,J,Finanzas,Servicios,118.22045718994508,3390.732274539304,0.03486575984711373
2016,3. La Rioja,K,Serv. inmobiliarios y profesionales,Servicios,372.7141218323492,3390.732274539304,0.10992142453446566
2016,3. La Rioja,L,Adm. pública y defensa,Servicios,375.82282449868137,3390.732274539304,0.11083824792676801
2016,3. La Rioja,M,Enseñanza,Servicios,272.0732029139197,3390.732274539304,0.08024024926913054
2016,3. La Rioja,N,Salud,Servicios,112.51632212716748,3390.732274539304,0.03318348752334184
2016,3. La Rioja,O,"Serv. comunitarios, sociales y personales",Servicios,48.36780823241716,3390.732274539304,0.014264708716641114
2016,3. La Rioja,P,Servicio doméstico,Servicios,30.858952627578297,3390.732274539304,0.009100969976100834
2017,1. Resto país,A,Agro,Bienes,45388.79390666111,557389.7039548262,0.08143098730496043
2017,1. Resto país,B,Pesca,Bienes,2556.0325030683216,557389.7039548262,0.004585718905341452
2017,1. Resto país,C,Petróleo y minería,Bienes,19751.27192096721,557389.7039548262,0.03543530097672554
2017,1. Resto país,D,Industria manufacturera,Bienes,114919.63522330928,557389.7039548262,0.2061746645263167
2017,1. Resto país,E,"Electricidad, gas y agua",Bienes,11470.463398002183,557389.7039548262,0.020578893575924052
2017,1. Resto país,F,Construcción,Bienes,20070.158377917367,557389.7039548262,0.036007407807346146
2017,1. Resto país,G,Comercio,Servicios,85380.15487326865,557389.7039548262,0.15317856477698466
2017,1. Resto país,H,Hotelería y restaurantes,Servicios,10590.21862584976,557389.7039548262,0.01899966675148353
2017,1. Resto país,I,Transporte y comunicaciones,Servicios,54605.218578159314,557389.7039548262,0.09796596203826687
2017,1. Resto país,J,Finanzas,Servicios,26455.0862056802,557389.7039548262,0.04746245942107366
2017,1. Resto país,K,Serv. inmobiliarios y profesionales,Servicios,69701.36171654108,557389.7039548262,0.1250496039341804
2017,1. Resto país,L,Adm. pública y defensa,Servicios,29332.774203384528,557389.7039548262,0.052625253023622066
2017,1. Resto país,M,Enseñanza,Servicios,24255.968880624867,557389.7039548262,0.04351707379688287
2017,1. Resto país,N,Salud,Servicios,21396.605320274102,557389.7039548262,0.038387155644353625
2017,1. Resto país,O,"Serv. comunitarios, sociales y personales",Servicios,17675.601552317166,557389.7039548262,0.03171138868713242
2017,1. Resto país,P,Servicio doméstico,Servicios,3840.3586688010905,557389.7039548262,0.006889898829405599
2017,2. NOA-Resto,A,Agro,Bienes,6292.51640131882,43605.63024622719,0.14430513596035582
2017,2. NOA-Resto,B,Pesca,Bienes,0,43605.63024622719,0
2017,2. NOA-Resto,C,Petróleo y minería,Bienes,1333.6859618450073,43605.63024622719,0.03058517797619493
2017,2. NOA-Resto,D,Industria manufacturera,Bienes,5578.547112190243,43605.63024622719,0.12793180790393244
2017,2. NOA-Resto,E,"Electricidad, gas y agua",Bienes,949.0126897972458,43605.63024622719,0.02176353568193996
2017,2. NOA-Resto,F,Construcción,Bienes,1607.6981519763845,43605.63024622719,0.03686904977403656
2017,2. NOA-Resto,G,Comercio,Servicios,8850.172232674251,43605.63024622719,0.20295939269080918
2017,2. NOA-Resto,H,Hotelería y restaurantes,Servicios,764.1070930613945,43605.63024622719,0.017523129209387034
2017,2. NOA-Resto,I,Transporte y comunicaciones,Servicios,4160.549102288831,43605.63024622719,0.09541311704005943
2017,2. NOA-Resto,J,Finanzas,Servicios,1058.7014594473033,43605.63024622719,0.02427900831771382
2017,2. NOA-Resto,K,Serv. inmobiliarios y profesionales,Servicios,4253.487546217809,43605.63024622719,0.09754445749779812
2017,2. NOA-Resto,L,Adm. pública y defensa,Servicios,3222.323318636172,43605.63024622719,0.07389695551791667
2017,2. NOA-Resto,M,Enseñanza,Servicios,2446.116317148375,43605.63024622719,0.056096341305834366
2017,2. NOA-Resto,N,Salud,Servicios,1969.490481415278,43605.63024622719,0.045165967566440125
2017,2. NOA-Resto,O,"Serv. comunitarios, sociales y personales",Servicios,862.6546724676979,43605.63024622719,0.0197831029524527
2017,2. NOA-Resto,P,Servicio doméstico,Servicios,256.56770574237834,43605.63024622719,0.005883820605128781
2017,3. La Rioja,A,Agro,Bienes,107.9249209377092,3500.4297548849117,0.030831905935863466
2017,3. La Rioja,B,Pesca,Bienes,0,3500.4297548849117,0
2017,3. La Rioja,C,Petróleo y minería,Bienes,4.4486166542946535,3500.4297548849117,0.0012708772824498278
2017,3. La Rioja,D,Industria manufacturera,Bienes,790.1307701285233,3500.4297548849117,0.2257239326188111
2017,3. La Rioja,E,"Electricidad, gas y agua",Bienes,54.33593869897832,3500.4297548849117,0.015522647932914966
2017,3. La Rioja,F,Construcción,Bienes,185.52865730506312,3500.4297548849117,0.053001679878350534
2017,3. La Rioja,G,Comercio,Servicios,556.5835481044567,3500.4297548849117,0.15900434720272116
2017,3. La Rioja,H,Hotelería y restaurantes,Servicios,167.25250497308863,3500.4297548849117,0.047780563155048264
2017,3. La Rioja,I,Transporte y comunicaciones,Servicios,242.1072964727451,3500.4297548849117,0.06916502070492347
2017,3. La Rioja,J,Finanzas,Servicios,125.51854745255302,3500.4297548849117,0.03585803922429515
2017,3. La Rioja,K,Serv. inmobiliarios y profesionales,Servicios,382.27615725167016,3500.4297548849117,0.10920834983710129
2017,3. La Rioja,L,Adm. pública y defensa,Servicios,402.78614791222316,3500.4297548849117,0.11506762772488947
2017,3. La Rioja,M,Enseñanza,Servicios,280.9777702168816,3500.4297548849117,0.08026950685834279
2017,3. La Rioja,N,Salud,Servicios,118.32603264157692,3500.4297548849117,0.03380328728963946
2017,3. La Rioja,O,"Serv. comunitarios, sociales y personales",Servicios,52.09844497398033,3500.4297548849117,0.014883442497675042
2017,3. La Rioja,P,Servicio doméstico,Servicios,30.134401161167442,3500.4297548849117,0.008608771856973948
2018,1. Resto país,A,Agro,Bienes,37901.205420391394,542847.8896551975,0.06981920007916993
2018,1. Resto país,B,Pesca,Bienes,2694.611076975893,542847.8896551975,0.00496384185759189
2018,1. Resto país,C,Petróleo y minería,Bienes,20123.482092862723,542847.8896551975,0.037070204151746125
2018,1. Resto país,D,Industria manufacturera,Bienes,109595.67863630103,542847.8896551975,0.20189021772915666
2018,1. Resto país,E,"Electricidad, gas y agua",Bienes,11494.589705264114,542847.8896551975,0.021174605122928947
2018,1. Resto país,F,Construcción,Bienes,20320.955125612818,542847.8896551975,0.03743397646534123
2018,1. Resto país,G,Comercio,Servicios,82300.27224370572,542847.8896551975,0.15160834888016358
2018,1. Resto país,H,Hotelería y restaurantes,Servicios,10525.88315572329,542847.8896551975,0.01939011527227093
2018,1. Resto país,I,Transporte y comunicaciones,Servicios,52790.875763091004,542847.8896551975,0.09724800771837275
2018,1. Resto país,J,Finanzas,Servicios,27438.077736439307,542847.8896551975,0.05054468896225652
2018,1. Resto país,K,Serv. inmobiliarios y profesionales,Servicios,70577.64153559566,542847.8896551975,0.13001366106521053
2018,1. Resto país,L,Adm. pública y defensa,Servicios,29273.624041451316,542847.8896551975,0.05392601610746823
2018,1. Resto país,M,Enseñanza,Servicios,24717.123018702183,542847.8896551975,0.045532318518179814
2018,1. Resto país,N,Salud,Servicios,21725.707089054195,542847.8896551975,0.040021721559705764
2018,1. Resto país,O,"Serv. comunitarios, sociales y personales",Servicios,17497.621841489916,542847.8896551975,0.0322330107106135
2018,1. Resto país,P,Servicio doméstico,Servicios,3870.5411725369495,542847.8896551975,0.007130065799823619
2018,2. NOA-Resto,A,Agro,Bienes,5711.854342595993,42032.00165950618,0.13589298908166964
2018,2. NOA-Resto,B,Pesca,Bienes,0,42032.00165950618,0
2018,2. NOA-Resto,C,Petróleo y minería,Bienes,1139.3342616913976,42032.00165950618,0.02710635270051955
2018,2. NOA-Resto,D,Industria manufacturera,Bienes,5188.024226697587,42032.00165950618,0.12343033930967302
2018,2. NOA-Resto,E,"Electricidad, gas y agua",Bienes,941.8700908281919,42032.00165950618,0.022408404397632906
2018,2. NOA-Resto,F,Construcción,Bienes,1628.698909553121,42032.00165950618,0.03874902087097643
2018,2. NOA-Resto,G,Comercio,Servicios,8182.686159567673,42032.00165950618,0.19467752751472955
2018,2. NOA-Resto,H,Hotelería y restaurantes,Servicios,787.0705854539592,42032.00165950618,0.018725508050505872
2018,2. NOA-Resto,I,Transporte y comunicaciones,Servicios,4101.414282920751,42032.00165950618,0.0975783717403131
2018,2. NOA-Resto,J,Finanzas,Servicios,1095.8281013071362,42032.00165950618,0.026071280406397154
2018,2. NOA-Resto,K,Serv. inmobiliarios y profesionales,Servicios,4345.166539605242,42032.00165950618,0.10337757822729139
2018,2. NOA-Resto,L,Adm. pública y defensa,Servicios,3292.6895613881056,42032.00165950618,0.0783376815613399
2018,2. NOA-Resto,M,Enseñanza,Servicios,2469.567180245085,42032.00165950618,0.058754450959785653
2018,2. NOA-Resto,N,Salud,Servicios,2006.1797172957488,42032.00165950618,0.047729816284921574
2018,2. NOA-Resto,O,"Serv. comunitarios, sociales y personales",Servicios,881.5754812760698,42032.00165950618,0.02097391145959588
2018,2. NOA-Resto,P,Servicio doméstico,Servicios,260.04221908011783,42032.00165950618,0.00618676743464834
2018,3. La Rioja,A,Agro,Bienes,113.22961008768134,3375.698059510104,0.03354257640688211
2018,3. La Rioja,B,Pesca,Bienes,0,3375.698059510104,0
2018,3. La Rioja,C,Petróleo y minería,Bienes,5.304878210369319,3375.698059510104,0.001571490730761384
2018,3. La Rioja,D,Industria manufacturera,Bienes,676.800690372176,3375.698059510104,0.20049206962260013
2018,3. La Rioja,E,"Electricidad, gas y agua",Bienes,52.75295295122119,3375.698059510104,0.015627272351152438
2018,3. La Rioja,F,Construcción,Bienes,158.83045459958805,3375.698059510104,0.04705114373370177
2018,3. La Rioja,G,Comercio,Servicios,503.44789886349173,3375.698059510104,0.14913890104749306
2018,3. La Rioja,H,Hotelería y restaurantes,Servicios,160.08039361638143,3375.698059510104,0.047421419449941264
2018,3. La Rioja,I,Transporte y comunicaciones,Servicios,246.5278487543991,3375.698059510104,0.07303018350823008
2018,3. La Rioja,J,Finanzas,Servicios,134.12928371306788,3375.698059510104,0.03973379175166315
2018,3. La Rioja,K,Serv. inmobiliarios y profesionales,Servicios,391.11932381047995,3375.698059510104,0.11586324277688535
2018,3. La Rioja,L,Adm. pública y defensa,Servicios,431.31127352064505,3375.698059510104,0.1277695060153688
2018,3. La Rioja,M,Enseñanza,Servicios,289.7949254544426,3375.698059510104,0.08584740706830246
2018,3. La Rioja,N,Salud,Servicios,124.78194431917608,3375.698059510104,0.03696478243000352
2018,3. La Rioja,O,"Serv. comunitarios, sociales y personales",Servicios,57.07757811177806,3375.698059510104,0.016908377794920854
2018,3. La Rioja,P,Servicio doméstico,Servicios,30.5090031252062,3375.698059510104,0.009037835312093581
2019,1. Resto país,A,Agro,Bienes,46732.528277360434,532968.1124453641,0.08768353525493723
2019,1. Resto país,B,Pesca,Bienes,2422.7163076156808,532968.1124453641,0.004545705926945187
2019,1. Resto país,C,Petróleo y minería,Bienes,20740.050707898623,532968.1124453641,0.03891424312936684
2019,1. Resto país,D,Industria manufacturera,Bienes,102640.47497648203,532968.1124453641,0.19258276917458914
2019,1. Resto país,E,"Electricidad, gas y agua",Bienes,11171.304571387347,532968.1124453641,0.020960549628628197
2019,1. Resto país,F,Construcción,Bienes,19529.03013337171,532968.1124453641,0.03664202356078795
2019,1. Resto país,G,Comercio,Servicios,75894.999911198,532968.1124453641,0.14240063924833435
2019,1. Resto país,H,Hotelería y restaurantes,Servicios,10509.980150296271,532968.1124453641,0.019719716630089524
2019,1. Resto país,I,Transporte y comunicaciones,Servicios,52395.28439840069,532968.1124453641,0.09830847882812475
2019,1. Resto país,J,Finanzas,Servicios,24258.168083008644,532968.1124453641,0.04551523349437798
2019,1. Resto país,K,Serv. inmobiliarios y profesionales,Servicios,69950.51466600472,532968.1124453641,0.13124709158500644
2019,1. Resto país,L,Adm. pública y defensa,Servicios,29285.972882589413,532968.1124453641,0.054948827516564776
2019,1. Resto país,M,Enseñanza,Servicios,24730.903275557543,532968.1124453641,0.04640221937873022
2019,1. Resto país,N,Salud,Servicios,21686.04996717882,532968.1124453641,0.04068920721669237
2019,1. Resto país,O,"Serv. comunitarios, sociales y personales",Servicios,16963.982241527196,532968.1124453641,0.03182926303731955
2019,1. Resto país,P,Servicio doméstico,Servicios,4056.1518954870453,532968.1124453641,0.007610496389505576
2019,2. NOA-Resto,A,Agro,Bienes,7085.997532408132,42512.802191617506,0.1666791452718052
2019,2. NOA-Resto,B,Pesca,Bienes,0,42512.802191617506,0
2019,2. NOA-Resto,C,Petróleo y minería,Bienes,825.1452878372066,42512.802191617506,0.019409336606842287
2019,2. NOA-Resto,D,Industria manufacturera,Bienes,5066.082626906057,42512.802191617506,0.11916604800765088
2019,2. NOA-Resto,E,"Electricidad, gas y agua",Bienes,884.314124931553,42512.802191617506,0.020801125292698733
2019,2. NOA-Resto,F,Construcción,Bienes,1518.0925348736503,42512.802191617506,0.035709067777540696
2019,2. NOA-Resto,G,Comercio,Servicios,7666.021022907953,42512.802191617506,0.18032264700771727
2019,2. NOA-Resto,H,Hotelería y restaurantes,Servicios,804.506947059442,42512.802191617506,0.018923874823242568
2019,2. NOA-Resto,I,Transporte y comunicaciones,Servicios,4114.014177379414,42512.802191617506,0.09677118339168425
2019,2. NOA-Resto,J,Finanzas,Servicios,945.9016307702873,42512.802191617506,0.022249806693683347
2019,2. NOA-Resto,K,Serv. inmobiliarios y profesionales,Servicios,4294.859130746087,42512.802191617506,0.10102507737287968
2019,2. NOA-Resto,L,Adm. pública y defensa,Servicios,3528.812086923584,42512.802191617506,0.08300586893844838
2019,2. NOA-Resto,M,Enseñanza,Servicios,2602.0965200690525,42512.802191617506,0.06120736309831214
2019,2. NOA-Resto,N,Salud,Servicios,2061.9022815997105,42512.802191617506,0.048500738020187895
2019,2. NOA-Resto,O,"Serv. comunitarios, sociales y personales",Servicios,841.0118716665246,42512.802191617506,0.019782555567046382
2019,2. NOA-Resto,P,Servicio doméstico,Servicios,274.044415538853,42512.802191617506,0.006446162130260327
2019,3. La Rioja,A,Agro,Bienes,130.1609486231307,3291.659809459429,0.03954264904565163
2019,3. La Rioja,B,Pesca,Bienes,0,3291.659809459429,0
2019,3. La Rioja,C,Petróleo y minería,Bienes,6.022148002455706,3291.659809459429,0.001829517128455838
2019,3. La Rioja,D,Industria manufacturera,Bienes,645.5617931106482,3291.659809459429,0.1961204469719078
2019,3. La Rioja,E,"Electricidad, gas y agua",Bienes,51.31982183290919,3291.659809459429,0.015590864428161292
2019,3. La Rioja,F,Construcción,Bienes,126.76159069166614,3291.659809459429,0.03850993056068072
2019,3. La Rioja,G,Comercio,Servicios,458.74697207979517,3291.659809459429,0.13936645906161627
2019,3. La Rioja,H,Hotelería y restaurantes,Servicios,166.13673868959296,3291.659809459429,0.05047202575799492
2019,3. La Rioja,I,Transporte y comunicaciones,Servicios,227.91224993671622,3291.659809459429,0.06923930877721686
2019,3. La Rioja,J,Finanzas,Servicios,127.07969325919622,3291.659809459429,0.038606569516691884
2019,3. La Rioja,K,Serv. inmobiliarios y profesionales,Servicios,368.7798010280959,3291.659809459429,0.11203460332331808
2019,3. La Rioja,L,Adm. pública y defensa,Servicios,471.89909481876686,3291.659809459429,0.1433620489768243
2019,3. La Rioja,M,Enseñanza,Servicios,298.19534062275864,3291.659809459429,0.09059117827602288
2019,3. La Rioja,N,Salud,Servicios,126.39109048314927,3291.659809459429,0.03839737330082897
2019,3. La Rioja,O,"Serv. comunitarios, sociales y personales",Servicios,54.576008576925894,3291.659809459429,0.01658008777823508
2019,3. La Rioja,P,Servicio doméstico,Servicios,32.11651770362215,3291.659809459429,0.009756937096393465
2020,1. Resto país,A,Agro,Bienes,43213.63904970497,479862.55510759255,0.0900542011243528
2020,1. Resto país,B,Pesca,Bienes,2017.2022086645209,479862.55510759255,0.004203708306042411
2020,1. Resto país,C,Petróleo y minería,Bienes,18604.990959837043,479862.55510759255,0.038771499800949294
2020,1. Resto país,D,Industria manufacturera,Bienes,94762.95302355438,479862.55510759255,0.19747936573693914
2020,1. Resto país,E,"Electricidad, gas y agua",Bienes,11313.124599784975,479862.55510759255,0.023575760349228328
2020,1. Resto país,F,Construcción,Bienes,15120.92379282434,479862.55510759255,0.03151094752420096
2020,1. Resto país,G,Comercio,Servicios,72028.02545845113,479862.55510759255,0.15010136692641363
2020,1. Resto país,H,Hotelería y restaurantes,Servicios,5364.155728133992,479862.55510759255,0.01117852533196983
2020,1. Resto país,I,Transporte y comunicaciones,Servicios,43482.7097399225,479862.55510759255,0.09061492562213572
2020,1. Resto país,J,Finanzas,Servicios,24048.48658397008,479862.55510759255,0.05011536392661028
2020,1. Resto país,K,Serv. inmobiliarios y profesionales,Servicios,65888.46825881505,479862.55510759255,0.13730695916467547
2020,1. Resto país,L,Adm. pública y defensa,Servicios,27111.430717788888,479862.55510759255,0.05649832525838589
2020,1. Resto país,M,Enseñanza,Servicios,23569.188580985043,479862.55510759255,0.04911654041374507
2020,1. Resto país,N,Salud,Servicios,19614.141931224192,479862.55510759255,0.04087449983845145
2020,1. Resto país,O,"Serv. comunitarios, sociales y personales",Servicios,10426.048826508348,479862.55510759255,0.021727156485820544
2020,1. Resto país,P,Servicio doméstico,Servicios,3297.0656474230777,479862.55510759255,0.006870854190079126
2020,2. NOA-Resto,A,Agro,Bienes,6775.947655047052,38678.463466041074,0.17518657795173792
2020,2. NOA-Resto,B,Pesca,Bienes,0,38678.463466041074,0
2020,2. NOA-Resto,C,Petróleo y minería,Bienes,712.9460157504574,38678.463466041074,0.018432635421942494
2020,2. NOA-Resto,D,Industria manufacturera,Bienes,4651.812749033065,38678.463466041074,0.12026880936253491
2020,2. NOA-Resto,E,"Electricidad, gas y agua",Bienes,915.2587127766961,38678.463466041074,0.023663264534287284
2020,2. NOA-Resto,F,Construcción,Bienes,1220.3963325632799,38678.463466041074,0.03155234782360896
2020,2. NOA-Resto,G,Comercio,Servicios,7132.944003091861,38678.463466041074,0.1844164261942423
2020,2. NOA-Resto,H,Hotelería y restaurantes,Servicios,397.57005274623276,38678.463466041074,0.010278848152675232
2020,2. NOA-Resto,I,Transporte y comunicaciones,Servicios,3461.261839035037,38678.463466041074,0.08948809049961244
2020,2. NOA-Resto,J,Finanzas,Servicios,927.7295685164027,38678.463466041074,0.02398568829733712
2020,2. NOA-Resto,K,Serv. inmobiliarios y profesionales,Servicios,4108.129545721379,38678.463466041074,0.10621232535072743
2020,2. NOA-Resto,L,Adm. pública y defensa,Servicios,3336.9317063622107,38678.463466041074,0.086273636730475875
2020,2. NOA-Resto,M,Enseñanza,Servicios,2475.587499162771,38678.463466041074,0.06400428758852554
2020,2. NOA-Resto,N,Salud,Servicios,1846.0890752552284,38678.463466041074,0.047729121320345576
