tipo,provincia,ANO4,TRIMESTRE,rama,empleados_publicos,empleados_publicos_tot,share,n_obs
provincia,San Juan,2017,3,Finanzas y seguros,150,54784,0.0027380257009345793,3
provincia,San Juan,2017,3,Otros,2930,54784,0.053482768691588786,14
provincia,San Luis,2017,3,Adm. pública y defensa,16596,34591,0.4797779769304154,126
provincia,San Luis,2017,3,Enseñanza,11040,34591,0.31915816252782514,91
provincia,San Luis,2017,3,Salud y asistencia social,3933,34591,0.11370009540053772,31
provincia,San Luis,2017,3,"Electricidad, gas y agua",283,34591,0.008181318840160736,2
provincia,San Luis,2017,3,Transporte,599,34591,0.01731664305744269,7
provincia,San Luis,2017,3,Finanzas y seguros,219,34591,0.006331126593622618,2
provincia,San Luis,2017,3,Construcción,419,34591,0.012112977364054233,4
provincia,San Luis,2017,3,Servicios de seguridad / edificios,411,34591,0.01188170333323697,2
provincia,San Luis,2017,3,Otros,637,34591,0.018415194703824696,6
provincia,San Luis,2017,3,Sin clasificar / NsNr,454,34591,0.013124801248879766,4
provincia,Santa Cruz,2017,3,Adm. pública y defensa,28284,59203,0.47774606016586996,197
provincia,Santa Cruz,2017,3,Enseñanza,13916,59203,0.23505565596338024,86
provincia,Santa Cruz,2017,3,Salud y asistencia social,5928,59203,0.10013006097663969,38
provincia,Santa Cruz,2017,3,"Electricidad, gas y agua",711,59203,0.012009526544262959,5
provincia,Santa Cruz,2017,3,Transporte,2458,59203,0.04151816630913974,12
provincia,Santa Cruz,2017,3,Finanzas y seguros,208,59203,0.0035133354728645507,2
provincia,Santa Cruz,2017,3,Construcción,1510,59203,0.02550546425012246,7
provincia,Santa Cruz,2017,3,Servicios de seguridad / edificios,1109,59203,0.01873215884330186,6
provincia,Santa Cruz,2017,3,Otros,4498,59203,0.0759758796006959,24
provincia,Santa Cruz,2017,3,Sin clasificar / NsNr,581,59203,0.009813691873722616,4
provincia,Santa Fe,2017,3,Adm. pública y defensa,71375,175431,0.4068551168265586,165
provincia,Santa Fe,2017,3,Enseñanza,64688,175431,0.36873756633662236,101
provincia,Santa Fe,2017,3,Salud y asistencia social,17707,175431,0.10093427045391065,38
provincia,Santa Fe,2017,3,"Electricidad, gas y agua",2122,175431,0.012095923753498527,8
provincia,Santa Fe,2017,3,Transporte,2973,175431,0.01694683379790345,7
provincia,Santa Fe,2017,3,Finanzas y seguros,4694,175431,0.026756958576306354,6
provincia,Santa Fe,2017,3,Construcción,1424,175431,0.008117151472658766,5
provincia,Santa Fe,2017,3,Servicios de seguridad / edificios,5175,175431,0.029498777297056963,4
provincia,Santa Fe,2017,3,Otros,4460,175431,0.025423100820265516,9
provincia,Santa Fe,2017,3,Sin clasificar / NsNr,813,175431,0.004634300665218804,1
provincia,Santiago del Estero,2017,3,Adm. pública y defensa,34514,78068,0.44210175744222985,157
provincia,Santiago del Estero,2017,3,Enseñanza,27872,78068,0.35702208331198443,141
provincia,Santiago del Estero,2017,3,Salud y asistencia social,12252,78068,0.15694010349951323,57
provincia,Santiago del Estero,2017,3,"Electricidad, gas y agua",117,78068,0.0014986934467387406,1
provincia,Santiago del Estero,2017,3,Finanzas y seguros,438,78068,0.0056104934159963106,2
provincia,Santiago del Estero,2017,3,Construcción,573,78068,0.007339755085310242,3
provincia,Santiago del Estero,2017,3,Servicios de seguridad / edificios,239,78068,0.0030614336219705897,1
provincia,Santiago del Estero,2017,3,Otros,1335,78068,0.01710047650765999,7
provincia,Santiago del Estero,2017,3,Sin clasificar / NsNr,728,78068,0.009325203668596608,3
provincia,Tierra del Fuego,2017,3,Adm. pública y defensa,13112,20445,0.641330398630472,102
provincia,Tierra del Fuego,2017,3,Enseñanza,4578,20445,0.2239178283198826,37
provincia,Tierra del Fuego,2017,3,Salud y asistencia social,1088,20445,0.05321594521887992,9
provincia,Tierra del Fuego,2017,3,"Electricidad, gas y agua",139,20445,0.006798728295426755,1
provincia,Tierra del Fuego,2017,3,Transporte,308,20445,0.015064808021521154,2
provincia,Tierra del Fuego,2017,3,Construcción,153,20445,0.007483492296404989,1
provincia,Tierra del Fuego,2017,3,Servicios de seguridad / edificios,86,20445,0.004206407434580582,1
provincia,Tierra del Fuego,2017,3,Otros,585,20445,0.028613352898019074,5
provincia,Tierra del Fuego,2017,3,Sin clasificar / NsNr,396,20445,0.019369038884812912,3
provincia,Tucumán,2017,3,Adm. pública y defensa,48116,100336,0.4795487163131877,167
provincia,Tucumán,2017,3,Enseñanza,33200,100336,0.3308882155955988,113
provincia,Tucumán,2017,3,Salud y asistencia social,13106,100336,0.130621113060118,44
provincia,Tucumán,2017,3,"Electricidad, gas y agua",1178,100336,0.011740551746132992,6
provincia,Tucumán,2017,3,Construcción,1205,100336,0.012009647584117366,5
provincia,Tucumán,2017,3,Servicios de seguridad / edificios,517,100336,0.005152686971774837,2
provincia,Tucumán,2017,3,Otros,3014,100336,0.030039068729070324,10
provincia,Buenos Aires,2018,3,Adm. pública y defensa,402325,912618,0.4408471014159265,402
provincia,Buenos Aires,2018,3,Enseñanza,286524,912618,0.31395830456992957,279
provincia,Buenos Aires,2018,3,Salud y asistencia social,97232,912618,0.10654183897315196,93
provincia,Buenos Aires,2018,3,"Electricidad, gas y agua",8301,912618,0.009095810076066876,8
provincia,Buenos Aires,2018,3,Transporte,21552,912618,0.023615576287121225,21
provincia,Buenos Aires,2018,3,Finanzas y seguros,15894,912618,0.01741583006252342,12
provincia,Buenos Aires,2018,3,Construcción,6333,912618,0.006939376606641552,7
provincia,Buenos Aires,2018,3,Servicios de seguridad / edificios,12860,912618,0.014091328463826047,11
provincia,Buenos Aires,2018,3,Otros,57353,912618,0.06284447600200742,56
provincia,Buenos Aires,2018,3,Sin clasificar / NsNr,4244,912618,0.004650357542805424,3
provincia,C.A.B.A.,2018,3,Adm. pública y defensa,118771,236845,0.5014714264603433,84
provincia,C.A.B.A.,2018,3,Enseñanza,52838,236845,0.22309105110937533,43
provincia,C.A.B.A.,2018,3,Salud y asistencia social,29898,236845,0.1262344571344128,21
provincia,C.A.B.A.,2018,3,Transporte,4836,236845,0.020418417108235346,4
provincia,C.A.B.A.,2018,3,Finanzas y seguros,5164,236845,0.021803289070911357,4
provincia,C.A.B.A.,2018,3,Otros,25338,236845,0.10698135911672191,17
provincia,Catamarca,2018,3,Adm. pública y defensa,26170,49798,0.5255231133780474,274
provincia,Catamarca,2018,3,Enseñanza,14249,49798,0.28613598939716456,163
provincia,Catamarca,2018,3,Salud y asistencia social,5131,49798,0.10303626651672758,54
provincia,Catamarca,2018,3,"Electricidad, gas y agua",123,49798,0.0024699787140045784,2
provincia,Catamarca,2018,3,Transporte,136,49798,0.0027310333748343306,2
provincia,Catamarca,2018,3,Finanzas y seguros,369,49798,0.007409936142013736,3
provincia,Catamarca,2018,3,Construcción,1666,49798,0.03345515884172055,18
provincia,Catamarca,2018,3,Servicios de seguridad / edificios,204,49798,0.004096550062251496,1
provincia,Catamarca,2018,3,Otros,1750,49798,0.035141973573235875,18
provincia,Chaco,2018,3,Adm. pública y defensa,46621,93681,0.4976569421761083,149
provincia,Chaco,2018,3,Enseñanza,33122,93681,0.35356155463754657,83
provincia,Chaco,2018,3,Salud y asistencia social,5303,93681,0.05660699608245002,16
provincia,Chaco,2018,3,"Electricidad, gas y agua",1514,93681,0.01616122799713923,7
provincia,Chaco,2018,3,Transporte,623,93681,0.00665022790106852,2
provincia,Chaco,2018,3,Finanzas y seguros,731,93681,0.007803076397561939,3
provincia,Chaco,2018,3,Construcción,266,93681,0.0028394231487708288,2
provincia,Chaco,2018,3,Servicios de seguridad / edificios,1101,93681,0.011752649950363467,4
provincia,Chaco,2018,3,Otros,4142,93681,0.04421387474514576,12
provincia,Chaco,2018,3,Sin clasificar / NsNr,258,93681,0.0027540269638453903,1
provincia,Chubut,2018,3,Adm. pública y defensa,23039,48935,0.47080821497905384,174
provincia,Chubut,2018,3,Enseñanza,18275,48935,0.37345458260958414,120
provincia,Chubut,2018,3,Salud y asistencia social,4179,48935,0.08539899867170736,26
provincia,Chubut,2018,3,"Electricidad, gas y agua",180,48935,0.003678348830080719,2
provincia,Chubut,2018,3,Transporte,104,48935,0.002125268212935527,1
provincia,Chubut,2018,3,Finanzas y seguros,200,48935,0.004087054255645243,1
provincia,Chubut,2018,3,Construcción,876,48935,0.017901297639726168,8
provincia,Chubut,2018,3,Otros,1981,48935,0.04048227240216614,16
provincia,Chubut,2018,3,Sin clasificar / NsNr,101,48935,0.002063962399100848,1
provincia,Corrientes,2018,3,Adm. pública y defensa,43320,95787,0.45225343731404055,135
provincia,Corrientes,2018,3,Enseñanza,31531,95787,0.32917828097758567,91
provincia,Corrientes,2018,3,Salud y asistencia social,13982,95787,0.14596970361322517,38
provincia,Corrientes,2018,3,"Electricidad, gas y agua",512,95787,0.005345192980258281,2
provincia,Corrientes,2018,3,Transporte,226,95787,0.002359401588942132,1
provincia,Corrientes,2018,3,Finanzas y seguros,1145,95787,0.011953605395304165,5
provincia,Corrientes,2018,3,Construcción,1372,95787,0.014323446814285863,5
provincia,Corrientes,2018,3,Servicios de seguridad / edificios,280,95787,0.0029231524110787475,1
provincia,Corrientes,2018,3,Otros,3063,95787,0.031977199411193584,13
provincia,Corrientes,2018,3,Sin clasificar / NsNr,356,95787,0.0037165794940858363,1
provincia,Córdoba,2018,3,Adm. pública y defensa,72188,158394,0.45574958647423514,120
provincia,Córdoba,2018,3,Enseñanza,47079,158394,0.29722716769574603,97
provincia,Córdoba,2018,3,Salud y asistencia social,17319,158394,0.109341262926626,32
provincia,Córdoba,2018,3,"Electricidad, gas y agua",1826,158394,0.011528214452567648,6
provincia,Córdoba,2018,3,Transporte,2708,158394,0.01709660719471697,2
provincia,Córdoba,2018,3,Finanzas y seguros,109,158394,6.881573796987259e-4,1
provincia,Córdoba,2018,3,Servicios de seguridad / edificios,588,158394,0.003712261828099549,1
provincia,Córdoba,2018,3,Otros,15953,158394,0.1007171988837961,22
provincia,Córdoba,2018,3,Sin clasificar / NsNr,624,158394,0.003939543164513807,1
provincia,Entre Ríos,2018,3,Adm. pública y defensa,37791,98364,0.3841954373551299,173
provincia,Entre Ríos,2018,3,Enseñanza,31035,98364,0.3155117725997316,122
provincia,Entre Ríos,2018,3,Salud y asistencia social,16952,98364,0.17233947379122444,66
provincia,Entre Ríos,2018,3,"Electricidad, gas y agua",548,98364,0.005571143914440242,4
provincia,Entre Ríos,2018,3,Transporte,389,98364,0.003954698873571632,4
provincia,Entre Ríos,2018,3,Finanzas y seguros,764,98364,0.007767069252978732,4
provincia,Entre Ríos,2018,3,Construcción,7779,98364,0.07908381115042089,5
provincia,Entre Ríos,2018,3,Otros,2861,98364,0.029085844414623235,14
provincia,Entre Ríos,2018,3,Sin clasificar / NsNr,245,98364,0.0024907486478793054,2
provincia,Formosa,2018,3,Adm. pública y defensa,23644,48229,0.4902444587281511,127
provincia,Formosa,2018,3,Enseñanza,16404,48229,0.3401273092952373,87
provincia,Formosa,2018,3,Salud y asistencia social,5371,48229,0.11136453171328455,28
provincia,Formosa,2018,3,"Electricidad, gas y agua",178,48229,0.0036907254971075493,1
provincia,Formosa,2018,3,Construcción,350,48229,0.007257044516784507,2
provincia,Formosa,2018,3,Servicios de seguridad / edificios,475,48229,0.009848846129921832,2
provincia,Formosa,2018,3,Otros,1372,48229,0.02844761450579527,9
provincia,Formosa,2018,3,Sin clasificar / NsNr,435,48229,0.009019469613717888,2
provincia,Jujuy,2018,3,Adm. pública y defensa,39993,82951,0.48212800327904426,235
provincia,Jujuy,2018,3,Enseñanza,30952,82951,0.3731359477281769,163
provincia,Jujuy,2018,3,Salud y asistencia social,7458,82951,0.08990850019891261,41
provincia,Jujuy,2018,3,"Electricidad, gas y agua",1133,82951,0.013658665959421827,6
provincia,Jujuy,2018,3,Transporte,456,82951,0.005497221251100047,3
provincia,Jujuy,2018,3,Finanzas y seguros,246,82951,0.002965606201251341,2
provincia,Jujuy,2018,3,Construcción,652,82951,0.007860061964292172,2
provincia,Jujuy,2018,3,Servicios de seguridad / edificios,522,82951,0.006292871695338212,4
provincia,Jujuy,2018,3,Otros,1358,82951,0.016371110655688297,8
provincia,Jujuy,2018,3,Sin clasificar / NsNr,181,82951,0.002182011066774361,1
provincia,La Pampa,2018,3,Adm. pública y defensa,13005,27887,0.46634632624520383,92
provincia,La Pampa,2018,3,Enseñanza,8312,27887,0.2980600279700219,68
provincia,La Pampa,2018,3,Salud y asistencia social,4493,27887,0.16111449779467135,22
provincia,La Pampa,2018,3,"Electricidad, gas y agua",150,27887,0.0053788503603829745,1
provincia,La Pampa,2018,3,Finanzas y seguros,199,27887,0.007135941478108079,1
provincia,La Pampa,2018,3,Servicios de seguridad / edificios,302,27887,0.010829418725571055,2
provincia,La Pampa,2018,3,Otros,1109,27887,0.03976763366443146,9
provincia,La Pampa,2018,3,Sin clasificar / NsNr,317,27887,0.011367303761609352,3
provincia,La Rioja,2018,3,Adm. pública y defensa,32139,58035,0.5537865081416387,311
provincia,La Rioja,2018,3,Enseñanza,15601,58035,0.26882053932971484,163
provincia,La Rioja,2018,3,Salud y asistencia social,6382,58035,0.10996812268458689,64
provincia,La Rioja,2018,3,"Electricidad, gas y agua",162,58035,0.002791418971310416,2
provincia,La Rioja,2018,3,Transporte,669,58035,0.011527526492633755,5
provincia,La Rioja,2018,3,Finanzas y seguros,326,58035,0.005617299905229603,3
provincia,La Rioja,2018,3,Construcción,553,58035,0.009528732661325062,5
provincia,La Rioja,2018,3,Servicios de seguridad / edificios,153,58035,0.0026363401395709486,1
provincia,La Rioja,2018,3,Otros,2050,58035,0.03532351167398983,17
provincia,Mendoza,2018,3,Adm. pública y defensa,44119,116565,0.378492686483936,109
provincia,Mendoza,2018,3,Enseñanza,37202,116565,0.3191524042379788,96
provincia,Mendoza,2018,3,Salud y asistencia social,17224,116565,0.14776305065843093,46
provincia,Mendoza,2018,3,"Electricidad, gas y agua",1791,116565,0.015364817912752541,4
provincia,Mendoza,2018,3,Transporte,933,116565,0.008004117874147471,2
provincia,Mendoza,2018,3,Finanzas y seguros,410,116565,0.00351735083429846,1
provincia,Mendoza,2018,3,Construcción,1482,116565,0.012713936430317848,4
provincia,Mendoza,2018,3,Otros,13404,116565,0.11499163556813795,25
provincia,Misiones,2018,3,Adm. pública y defensa,38387,71474,0.5370764193972634,135
provincia,Misiones,2018,3,Enseñanza,20119,71474,0.28148697428435515,72
provincia,Misiones,2018,3,Salud y asistencia social,8843,71474,0.1237233119735848,27
provincia,Misiones,2018,3,"Electricidad, gas y agua",380,71474,0.0053166186305509695,2
provincia,Misiones,2018,3,Construcción,567,71474,0.00793295464084842,2
provincia,Misiones,2018,3,Otros,2172,71474,0.030388672804096593,9
provincia,Misiones,2018,3,Sin clasificar / NsNr,1006,71474,0.014075048269300726,1
provincia,Neuquén,2018,3,Adm. pública y defensa,33509,72665,0.4611436042111058,153
provincia,Neuquén,2018,3,Enseñanza,23643,72665,0.325369847932292,111
provincia,Neuquén,2018,3,Salud y asistencia social,8699,72665,0.11971375490263537,42
provincia,Neuquén,2018,3,"Electricidad, gas y agua",1841,72665,0.025335443473474162,7
provincia,Neuquén,2018,3,Transporte,132,72665,0.0018165554255831556,1
provincia,Neuquén,2018,3,Finanzas y seguros,1063,72665,0.01462877588935526,4
provincia,Neuquén,2018,3,Construcción,763,72665,0.010500240831211725,3
provincia,Neuquén,2018,3,Otros,2783,72665,0.03829904355604486,11
provincia,Neuquén,2018,3,Sin clasificar / NsNr,232,72665,0.0031927337782976673,1
provincia,Río Negro,2018,3,Adm. pública y defensa,30542,60452,0.5052272877654999,221
provincia,Río Negro,2018,3,Enseñanza,18880,60452,0.31231390193872827,112
provincia,Río Negro,2018,3,Salud y asistencia social,5144,60452,0.08509230463839079,32
provincia,Río Negro,2018,3,"Electricidad, gas y agua",836,60452,0.013829153708727586,7
provincia,Río Negro,2018,3,Transporte,287,60452,0.004747568318666049,3
provincia,Río Negro,2018,3,Finanzas y seguros,327,60452,0.005409250314298948,2
provincia,Río Negro,2018,3,Construcción,878,60452,0.01452391980414213,7
provincia,Río Negro,2018,3,Otros,3209,60452,0.053083438099649306,20
provincia,Río Negro,2018,3,Sin clasificar / NsNr,349,60452,0.005773175411897043,1
provincia,Salta,2018,3,Adm. pública y defensa,47223,93839,0.5032342629397158,194
provincia,Salta,2018,3,Enseñanza,32201,93839,0.3431515681113396,131
provincia,Salta,2018,3,Salud y asistencia social,11611,93839,0.12373320261298607,53
provincia,Salta,2018,3,"Electricidad, gas y agua",206,93839,0.002195249309988384,1
provincia,Salta,2018,3,Transporte,763,93839,0.008130947686995812,3
provincia,Salta,2018,3,Construcción,396,93839,0.004219993819200972,2
provincia,Salta,2018,3,Servicios de seguridad / edificios,234,93839,0.002493632711346029,1
provincia,Salta,2018,3,Otros,1205,93839,0.0128411428084272,6
provincia,San Juan,2018,3,Adm. pública y defensa,23576,55693,0.4233207045768768,129
provincia,San Juan,2018,3,Enseñanza,23056,55693,0.413983804068734,118
provincia,San Juan,2018,3,Salud y asistencia social,5940,55693,0.10665613272763184,28
provincia,San Juan,2018,3,"Electricidad, gas y agua",722,55693,0.012963927243998348,3
provincia,San Juan,2018,3,Transporte,334,55693,0.005997163018691756,2
provincia,San Juan,2018,3,Finanzas y seguros,937,55693,0.016824376492557414,5
provincia,San Juan,2018,3,Construcción,222,55693,0.003986138293860988,2
provincia,San Juan,2018,3,Otros,906,55693,0.016267753577648897,5
provincia,San Luis,2018,3,Adm. pública y defensa,30848,55708,0.5537445250233359,225
provincia,San Luis,2018,3,Enseñanza,13667,55708,0.24533280677820063,115
provincia,San Luis,2018,3,Salud y asistencia social,5291,55708,0.09497738206361743,39
provincia,San Luis,2018,3,"Electricidad, gas y agua",295,55708,0.005295469232426222,2
provincia,San Luis,2018,3,Transporte,920,55708,0.016514683707905507,12
provincia,San Luis,2018,3,Finanzas y seguros,138,55708,0.002477202556185826,1
provincia,San Luis,2018,3,Construcción,386,55708,0.006928986860056006,3
provincia,San Luis,2018,3,Servicios de seguridad / edificios,271,55708,0.004864651396567818,2
provincia,San Luis,2018,3,Otros,3477,55708,0.062414733969986355,18
provincia,San Luis,2018,3,Sin clasificar / NsNr,415,55708,0.007449558411718245,3
provincia,Santa Cruz,2018,3,Adm. pública y defensa,36501,62864,0.5806343853397811,183
provincia,Santa Cruz,2018,3,Enseñanza,11800,62864,0.18770679562229575,54
provincia,Santa Cruz,2018,3,Salud y asistencia social,8394,62864,0.13352634258080937,38
provincia,Santa Cruz,2018,3,"Electricidad, gas y agua",713,62864,0.011341944515143802,5
provincia,Santa Cruz,2018,3,Transporte,1111,62864,0.01767307202850598,6
provincia,Santa Cruz,2018,3,Finanzas y seguros,182,62864,0.002895138712140494,1
provincia,Santa Cruz,2018,3,Construcción,437,62864,0.006951514380249427,3
provincia,Santa Cruz,2018,3,Otros,2968,62864,0.047213031305675744,13
provincia,Santa Cruz,2018,3,Sin clasificar / NsNr,758,62864,0.012057775515398321,4
provincia,Santa Fe,2018,3,Adm. pública y defensa,73529,182041,0.403914502776847,148
provincia,Santa Fe,2018,3,Enseñanza,71875,182041,0.39482863750473796,112
provincia,Santa Fe,2018,3,Salud y asistencia social,20104,182041,0.11043665987332524,38
provincia,Santa Fe,2018,3,"Electricidad, gas y agua",3377,182041,0.018550766036222608,4
provincia,Santa Fe,2018,3,Transporte,4116,182041,0.022610291088271322,9
provincia,Santa Fe,2018,3,Finanzas y seguros,2728,182041,0.014985635104179827,1
provincia,Santa Fe,2018,3,Construcción,2017,182041,0.011079921556132959,5
provincia,Santa Fe,2018,3,Servicios de seguridad / edificios,533,182041,0.002927911844035135,1
provincia,Santa Fe,2018,3,Otros,3762,182041,0.020665674216247987,9
provincia,Santiago del Estero,2018,3,Adm. pública y defensa,33533,72803,0.46059915113388183,167
provincia,Santiago del Estero,2018,3,Enseñanza,27233,72803,0.3740642555938629,146
provincia,Santiago del Estero,2018,3,Salud y asistencia social,8411,72803,0.11553095339477769,42
provincia,Santiago del Estero,2018,3,"Electricidad, gas y agua",187,72803,0.002568575470791039,1
provincia,Santiago del Estero,2018,3,Transporte,42,72803,5.768993036001263e-4,1
provincia,Santiago del Estero,2018,3,Finanzas y seguros,659,72803,0.009051824787440078,3
provincia,Santiago del Estero,2018,3,Construcción,705,72803,0.009683666881859263,3
provincia,Santiago del Estero,2018,3,Servicios de seguridad / edificios,101,72803,0.0013873054681812563,1
provincia,Santiago del Estero,2018,3,Otros,1932,72803,0.026537367965605813,9
provincia,Tierra del Fuego,2018,3,Adm. pública y defensa,9754,19756,0.4937234257946953,76
provincia,Tierra del Fuego,2018,3,Enseñanza,5772,19756,0.29216440575015185,49
provincia,Tierra del Fuego,2018,3,Salud y asistencia social,1437,19756,0.07273739623405548,10
provincia,Tierra del Fuego,2018,3,"Electricidad, gas y agua",551,19756,0.027890261186474995,5
provincia,Tierra del Fuego,2018,3,Transporte,252,19756,0.012755618546264426,2
provincia,Tierra del Fuego,2018,3,Finanzas y seguros,107,19756,0.005416076128771007,1
provincia,Tierra del Fuego,2018,3,Construcción,82,19756,0.004150637780927313,1
provincia,Tierra del Fuego,2018,3,Otros,967,19756,0.04894715529459405,8
provincia,Tierra del Fuego,2018,3,Sin clasificar / NsNr,834,19756,0.0422150232840656,5
provincia,Tucumán,2018,3,Adm. pública y defensa,51281,94495,0.5426847981374676,176
provincia,Tucumán,2018,3,Enseñanza,27720,94495,0.2933488544367427,92
provincia,Tucumán,2018,3,Salud y asistencia social,12356,94495,0.13075824117678184,41
provincia,Tucumán,2018,3,Finanzas y seguros,609,94495,0.006444785438382983,1
provincia,Tucumán,2018,3,Construcción,477,94495,0.005047886131541351,2
provincia,Tucumán,2018,3,Servicios de seguridad / edificios,366,94495,0.0038732208053336155,1
provincia,Tucumán,2018,3,Otros,1686,94495,0.017842213873749933,5
provincia,Buenos Aires,2019,3,Adm. pública y defensa,522266,1022939,0.5105543927839294,439
provincia,Buenos Aires,2019,3,Enseñanza,279812,1022939,0.27353732725020746,281
provincia,Buenos Aires,2019,3,Salud y asistencia social,83405,1022939,0.08153467606572826,83
provincia,Buenos Aires,2019,3,"Electricidad, gas y agua",1478,1022939,0.0014448564381649345,2
provincia,Buenos Aires,2019,3,Transporte,33520,1022939,0.032768327339166854,25
provincia,Buenos Aires,2019,3,Finanzas y seguros,8249,1022939,0.00806401945766072,10
provincia,Buenos Aires,2019,3,Construcción,3372,1022939,0.0032963842418756153,4
provincia,Buenos Aires,2019,3,Servicios de seguridad / edificios,15616,1022939,0.015265817414332625,17
provincia,Buenos Aires,2019,3,Otros,71870,1022939,0.07025834385041532,74
provincia,Buenos Aires,2019,3,Sin clasificar / NsNr,3351,1022939,0.0032758551585187388,3
provincia,C.A.B.A.,2019,3,Adm. pública y defensa,107888,252887,0.42662533068129244,80
provincia,C.A.B.A.,2019,3,Enseñanza,66950,252887,0.2647427507147461,49
provincia,C.A.B.A.,2019,3,Salud y asistencia social,52658,252887,0.20822739009913518,31
provincia,C.A.B.A.,2019,3,"Electricidad, gas y agua",1880,252887,0.007434150430824835,1
provincia,C.A.B.A.,2019,3,Transporte,2998,252887,0.011855097335964284,2
provincia,C.A.B.A.,2019,3,Finanzas y seguros,2135,252887,0.008442505941388841,2
provincia,C.A.B.A.,2019,3,Servicios de seguridad / edificios,910,252887,0.0035984451553460637,1
provincia,C.A.B.A.,2019,3,Otros,15509,252887,0.061327786718969345,14
provincia,C.A.B.A.,2019,3,Sin clasificar / NsNr,1959,252887,0.0077465429223329,1
provincia,Catamarca,2019,3,Adm. pública y defensa,25051,47116,0.5316877493844978,249
provincia,Catamarca,2019,3,Enseñanza,12940,47116,0.27464131080736903,146
provincia,Catamarca,2019,3,Salud y asistencia social,5066,47116,0.10752186093895917,47
provincia,Catamarca,2019,3,"Electricidad, gas y agua",90,47116,0.0019101791323541896,1
provincia,Catamarca,2019,3,Transporte,384,47116,0.008150097631377876,4
provincia,Catamarca,2019,3,Finanzas y seguros,680,47116,0.014432464555564989,6
provincia,Catamarca,2019,3,Construcción,1254,47116,0.026615162577468376,13
provincia,Catamarca,2019,3,Servicios de seguridad / edificios,352,47116,0.007470922828763053,3
provincia,Catamarca,2019,3,Otros,1180,47116,0.025044570846421598,13
provincia,Catamarca,2019,3,Sin clasificar / NsNr,119,47116,0.002525681297223873,1
provincia,Chubut,2019,3,Adm. pública y defensa,24733,54950,0.45010009099181075,175
provincia,Chubut,2019,3,Enseñanza,19751,54950,0.3594358507734304,122
provincia,Chubut,2019,3,Salud y asistencia social,3695,54950,0.06724294813466788,27
provincia,Chubut,2019,3,"Electricidad, gas y agua",578,54950,0.010518653321201091,3
provincia,Chubut,2019,3,Transporte,1311,54950,0.023858052775250226,6
provincia,Chubut,2019,3,Finanzas y seguros,515,54950,0.009372156505914468,4
provincia,Chubut,2019,3,Construcción,641,54950,0.011665150136487716,6
provincia,Chubut,2019,3,Servicios de seguridad / edificios,200,54950,0.003639672429481347,1
provincia,Chubut,2019,3,Otros,3526,54950,0.06416742493175615,23
provincia,Corrientes,2019,3,Adm. pública y defensa,51699,96912,0.5334633481921743,150
provincia,Corrientes,2019,3,Enseñanza,25492,96912,0.2630427604424633,83
provincia,Corrientes,2019,3,Salud y asistencia social,13459,96912,0.13887857024929834,38
provincia,Corrientes,2019,3,"Electricidad, gas y agua",344,96912,0.003549612019151395,1
provincia,Corrientes,2019,3,Finanzas y seguros,992,96912,0.01023609047383193,5
provincia,Corrientes,2019,3,Construcción,1602,96912,0.016530460624071323,5
provincia,Corrientes,2019,3,Servicios de seguridad / edificios,574,96912,0.0059228991249793625,1
provincia,Corrientes,2019,3,Otros,2750,96912,0.028376258874030048,7
provincia,Córdoba,2019,3,Adm. pública y defensa,60728,151181,0.4016906886447371,112
provincia,Córdoba,2019,3,Enseñanza,55111,151181,0.36453654890495496,94
provincia,Córdoba,2019,3,Salud y asistencia social,21722,151181,0.14368207645140593,35
provincia,Córdoba,2019,3,"Electricidad, gas y agua",886,151181,0.005860524801397001,4
provincia,Córdoba,2019,3,Transporte,1566,151181,0.01035844451353014,3
provincia,Córdoba,2019,3,Finanzas y seguros,1103,151181,0.0072958903565924285,3
provincia,Córdoba,2019,3,Construcción,700,151181,0.004630211468372348,1
provincia,Córdoba,2019,3,Servicios de seguridad / edificios,309,151181,0.0020439076338957937,1
provincia,Córdoba,2019,3,Otros,8944,151181,0.059160873390174694,13
provincia,Córdoba,2019,3,Sin clasificar / NsNr,112,151181,7.408338349395757e-4,1
provincia,Entre Ríos,2019,3,Adm. pública y defensa,42602,92959,0.4582880624791575,223
provincia,Entre Ríos,2019,3,Enseñanza,27959,92959,0.30076700480857155,139
provincia,Entre Ríos,2019,3,Salud y asistencia social,17019,92959,0.18308071300250647,66
provincia,Entre Ríos,2019,3,"Electricidad, gas y agua",635,92959,0.0068309684914854936,5
provincia,Entre Ríos,2019,3,Transporte,330,92959,0.003549952129433406,3
provincia,Entre Ríos,2019,3,Finanzas y seguros,858,92959,0.009229875536526856,6
provincia,Entre Ríos,2019,3,Construcción,1575,92959,0.016942953345023076,6
provincia,Entre Ríos,2019,3,Servicios de seguridad / edificios,182,92959,0.0019578523865359998,2
provincia,Entre Ríos,2019,3,Otros,1799,92959,0.01935261782075969,13
provincia,Formosa,2019,3,Adm. pública y defensa,18481,40394,0.45751844333316827,97
provincia,Formosa,2019,3,Enseñanza,15780,40394,0.39065207704114474,79
provincia,Formosa,2019,3,Salud y asistencia social,3307,40394,0.0818685943456949,17
provincia,Formosa,2019,3,"Electricidad, gas y agua",643,40394,0.015918205674110016,2
provincia,Formosa,2019,3,Transporte,164,40394,0.004060008912214685,1
provincia,Formosa,2019,3,Construcción,474,40394,0.011734416002376591,3
