"CODUSU";"TRIM";"ANO4";"AGLOMERADO";"NRO_HOGAR";"PROVINCIA";"ITF";"IPCF";"REALIZADA";"PONDIH";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4";"PONDERA"
"TQRMNORUYHJLKPCDEJLCH00599939";3;2017;45;1;26;13000;3250;1;136;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;1;"";1;1;"";4;2;1;1;"";1;1;1;2;2;2;2;2;0;98;0;0;0;121
"TQRMNORQSHJKKPCDEKIFF00595113";3;2017;52;1;54;20200;5050;1;283;5;3;2;0;1;2;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;2;2;1;"";5;1;"";4;1;1;1;"";1;1;1;2;2;2;2;2;0;1;0;0;0;257
"TQRMNORQUHJKKPCDEKIFF00595178";3;2017;52;1;54;18000;3600;1;297;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;2;0;3;0;0;0;257
"TQRMNOSRWHJKKMCDEJJBJ00597603";3;2017;43;1;18;0;0;1;0;5;3;1;1;1;1;1;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";5;1;"";2;1;1;1;"";1;1;1;1;2;2;2;96;0;1;0;0;0;189
"TQRMNORWXHJLLLCDELGID00598947";3;2017;60;1;82;9000;9000;1;839;2;1;2;0;1;1;1;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";2;1;"";1;2;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;687
"TQRMNOQRUHJKKQCDEKJFJ00598502";3;2017;53;1;58;45000;11250;1;133;4;3;2;0;2;2;2;0;0;0;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;4;1;3;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;1;2;1;0;98;0;0;0;103
"TQRMNOQSSHJKKMCDEJJBJ00597608";3;2017;43;1;18;16000;5333,33;1;260;3;2;2;0;1;1;1;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;3;1;2;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;0;1;0;0;0;189
"TQRMNOPPQHJKKNCDEKLGH00597144";3;2017;55;1;66;10000;5000;1;299;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;2;0;2;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;300
"TQRMNOQSRHJLKMCDELIJB00600799";3;2017;62;1;90;47000;9400;1;340;5;3;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;0;5;1;"";5;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;2;3;4;5;0;237
"TQRMNORVXHJLKMCDELIJB00600814";3;2017;62;1;90;0;0;1;0;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;0;2;2;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;2;98;0;0;0;237
"TQRMNOPXXHJKKOCDEKJFJ00598504";3;2017;53;1;58;34000;5666,67;1;248;4;2;1;1;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;0;6;1;"";4;2;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;116
"TQRMNOSWVHJKKOCDEKJFJ00598482";3;2017;53;1;58;11500;1642,86;1;106;3;2;2;0;1;2;2;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;1;1;2;2;2;7;4;3;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;1;2;1;2;3;0;0;0;116
"TQRMNORXUHJLKOCDEKNHF00601241";3;2017;57;1;74;5000;5000;1;76;1;1;2;0;1;2;2;2;0;2;0;1;"";2;"";3;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2;"";1;2;"";4;2;1;1;"";1;2;2;3;2;2;2;1;0;97;0;0;0;78
"TQRMNOPRXHJLLMCDEJMDB00604183";3;2017;46;1;30;3000;3000;1;483;1;1;2;0;2;2;2;0;0;0;0;6;"";2;"";3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;1;0;1;1;"";1;2;"";4;2;2;1;"";1;2;2;2;2;2;2;1;0;98;0;0;0;426
"TQRMNOQWVHJMKSCDEKJFJ00598499";3;2017;53;1;58;72500;18125;1;184;4;2;2;0;1;1;1;2;0;2;0;8;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;4;0;4;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;100
"TQRMNOPQSHJMKSCDEKJFJ00598451";3;2017;53;1;58;0;0;1;0;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;100
"TQRMNOQXPHJMKSCDEKJFJ00598487";3;2017;53;1;58;28000;7000;1;138;3;2;2;0;1;2;2;2;0;2;0;4;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;4;0;4;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;100
"TQRMNOQWWHJMKSCDEKJFJ00598503";3;2017;53;1;58;30000;10000;1;127;3;2;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;2;3;1;2;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;1;0;0;0;100
"TQRMNOPYXHJMKSCDEKJFJ00598491";3;2017;53;1;58;8000;8000;1;127;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;97;0;97;0;0;0;100
"TQRMNOPUPHJLKQCDELGID00598935";3;2017;60;1;82;0;0;1;0;2;2;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;3;0;3;1;"";2;2;"";4;2;1;1;"";1;2;1;2;2;2;2;2;0;98;0;0;0;520
"TQRMNOSUSHJMKMCDELHIH00605484";3;2017;61;1;86;18500;3700;1;97;3;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;1;"";3;1;"";2;1;2;1;"";1;2;1;2;2;2;2;4;0;98;0;0;0;87
"TQRMNOSXSHJLKTCDEKIFF00595004";3;2017;52;1;54;0;0;1;318;1;1;2;0;1;2;2;2;0;2;0;2;"";2;"";1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";1;3;"";4;2;2;1;"";1;2;3;4;2;2;2;1;0;98;0;0;0;402
"TQRMNOQPSHJKKQCDEJKCD00604685";3;2017;44;1;22;15000;15000;1;161;2;1;2;0;2;2;2;0;0;0;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;1;0;1;2;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;97;0;1;0;0;0;151
"TQRMNORRVHJOKRCDEKKGD00603023";3;2017;54;1;62;23000;4600;1;164;2;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;5;3;2;1;"";2;1;"";4;1;1;1;"";1;1;1;2;2;2;2;2;0;98;0;0;0;171
"TQRMNOPVPHJLKPCDEKJFJ00598476";3;2017;53;1;58;11000;2750;1;248;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;1;3;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;1;0;0;0;213
"TQRMNOQVWHJLKPCDEKJFJ00598334";3;2017;53;1;58;23700;7900;1;349;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;3;0;3;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;1;0;3;0;0;0;213
"TQRMNORXRHJLKPCDEKJFJ00598312";3;2017;53;1;58;13300;4433,33;1;311;4;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;3;0;3;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;1;3;0;0;213
"TQSMNOPUXHJLKPCDEKJFJ00598315";3;2017;53;1;58;11200;3733,33;1;264;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;1;2;2;"";1;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;213
"TQRMNORRSHKKKQCDEKMHB00603602";3;2017;56;1;70;18000;6000;1;102;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;3;0;3;1;"";2;2;"";7;2;1;1;"";1;1;1;3;2;2;2;1;96;2;0;0;0;104
"TQRMNOPWSHKNKOCDEJKCD00604572";3;2017;44;1;22;5000;625;1;153;2;1;2;0;2;2;2;0;0;0;0;1;"";2;"";2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;8;2;6;1;"";5;2;"";4;2;1;1;"";1;2;2;1;2;2;2;2;0;98;0;0;0;149
"TQRMNOPWSHKNKOCDEJKCD00604572";3;2017;44;2;22;7000;2333,33;1;148;2;1;2;0;2;2;2;0;0;0;0;1;"";2;"";2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1;"";5;2;"";4;2;1;1;"";1;2;2;1;2;2;2;8;0;98;0;0;0;149
"TQRMNOPWSHKNKOCDEJKCD00604572";3;2017;44;3;22;1200;600;1;153;1;1;2;0;2;2;2;0;0;0;0;1;"";2;"";2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";5;2;"";4;2;1;1;"";1;2;2;1;2;2;2;10;0;11;0;0;0;149
"TQRMNORXQHJLKPCDEKJFJ00598501";3;2017;53;1;58;43000;21500;1;317;4;3;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;1;0;0;0;213
"TQTMNOPUXHJLKPCDEKJFJ00598445";3;2017;53;1;58;17000;17000;1;234;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;2;"";1;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;213
"TQRMNOQWPHJLKPCDEKJFJ00598446";3;2017;53;1;58;19600;4900;1;130;3;2;2;0;1;2;1;2;0;2;0;1;"";1;"";1;2;1;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;4;2;2;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;2;0;0;0;213
"TQRMNOSURHJKKQCDEKJFJ00598447";3;2017;53;1;58;27000;4500;1;117;3;3;2;0;2;2;2;0;0;0;0;1;"";1;"";3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;6;1;5;1;"";3;1;"";4;1;1;1;"";1;2;1;1;2;2;2;2;0;3;0;0;0;103
"TQSMNORTYHJKKQCDEKJFJ00598316";3;2017;53;1;58;20300;5075;1;113;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;2;2;1;2;2;2;4;2;2;1;"";2;1;"";4;2;1;1;"";1;1;1;1;2;2;2;2;0;1;0;0;0;103
"TQRMNOSUTHJKKQCDEKJFJ00598448";3;2017;53;1;58;9600;3200;1;154;3;1;1;1;2;2;2;0;0;0;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;3;1;2;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;2;0;0;0;103
"TQRMNORRUHKKKQCDEKMHB00603603";3;2017;56;1;70;20000;5000;1;106;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;4;2;2;1;"";3;2;"";7;2;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;104
"TQTMNOSUTHJKKQCDEKJFJ00598469";3;2017;53;1;58;0;0;1;66;1;1;2;0;2;2;2;0;0;0;0;3;"";1;"";1;1;2;2;2;2;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;3;1;2;2;"";1;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;0;1;0;0;0;103
"TQSMNOSUTHJKKQCDEKJFJ00598336";3;2017;53;1;58;14000;3500;1;124;1;1;2;0;2;2;2;0;0;0;0;3;"";1;"";1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;2;"";1;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;103
"TQRMNOPUUHJKKOCDEKGEH00600372";3;2017;50;1;46;78100;15620;1;184;4;3;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;1;"";4;1;"";2;1;1;1;"";1;1;1;2;2;2;2;5;2;98;0;0;0;147
"TQRMNOSPWHJLLLCDEJLCH00599746";3;2017;45;1;26;13000;2166,67;1;293;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;3;3;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;2;0;0;0;261
"TQRMNORXVHJLLOCDEKKGD00603280";3;2017;54;1;62;26000;26000;1;220;4;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";4;1;"";3;1;1;1;"";1;1;1;1;2;2;2;96;0;98;0;0;0;209
"TQRMNOPSPHJKKQCDEKLGH00597228";3;2017;55;1;66;38500;9625;1;263;2;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;253
"TQRMNOTTVHJLKNCDEJNDF00601504";3;2017;47;1;34;10000;5000;1;395;2;2;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";2;1;"";4;1;1;1;"";1;1;1;2;2;2;2;1;0;98;0;0;0;390
"TQRMNOQXUHJLKNCDEJNDF00601919";3;2017;47;1;34;35000;11666,67;1;384;2;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1;1;"";2;1;"";4;1;1;1;"";1;1;1;2;2;2;2;1;0;98;0;0;0;390
"TQRMNOQRUHJKKOCDEJNDF00601913";3;2017;47;1;34;6000;6000;1;129;2;1;2;0;2;2;2;0;0;0;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";2;1;"";4;2;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;117
"TQRMNORTUHJMLUCDEJIBF00595705";3;2017;42;1;14;18300;4575;1;393;3;2;1;1;1;1;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;0;1;3;0;0;374
"TQRMNOTYRHJMMLCDEJIBF00595297";3;2017;42;1;14;26000;26000;1;397;1;1;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;2;"";1;1;"";5;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;377
"TQRMNOQVPHKLMQCDEJIBF00595706";3;2017;42;1;14;9600;9600;1;150;3;1;1;2;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;96;98;0;0;0;137
"TQRMNOPYWHJMLUCDEJIBF00595708";3;2017;42;1;14;30700;10233,33;1;381;2;2;2;0;1;1;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;1;2;1;0;98;0;0;0;374
"TQRMNORUXHJOKQCDEJIBF00595709";3;2017;42;1;14;6000;6000;1;454;3;1;2;0;2;2;2;0;0;0;0;3;"";1;"";1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;2;2;2;2;1;0;1;2;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;411
"TQRMNORUVHJOKQCDEJIBF00595710";3;2017;42;1;14;15000;15000;1;455;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;411
"TQRMNOQQPHKOKRCDEJNDF00601489";3;2017;47;1;34;18900;2700;1;164;3;3;2;0;2;2;2;0;0;0;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;1;6;1;"";3;3;"";4;2;1;1;"";1;1;1;2;2;2;2;1;0;3;0;0;0;156
"TQRMNOPYYHJMLUCDEJIBF00595263";3;2017;42;1;14;6500;3250;1;364;3;2;2;0;1;1;1;2;0;2;0;6;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;0;2;0;0;0;374
"TQRMNOQVTHJOKRCDEKIFF00595102";3;2017;52;1;54;6454;6454;1;231;4;1;2;0;1;2;2;2;0;2;0;6;"";2;"";1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;213
"TQRMNORQQHJMKRCDEJMDB00604298";3;2017;46;1;30;5980;5980;1;360;1;1;2;0;1;2;2;2;0;2;0;3;"";2;"";1;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;2;2;2;2;2;2;2;1;0;1;2;"";1;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;341
"TQRMNORVPHJMKMCDEKIFF00595134";3;2017;52;1;54;0;0;1;0;4;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;7;2;5;1;"";4;1;"";4;1;1;1;"";1;1;1;2;2;2;2;4;0;5;0;0;0;1125
"TQRMNOQUQHJLLMCDEKKGD00602861";3;2017;54;1;62;71000;35500;1;148;3;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";3;1;"";5;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;142
"TQRMNOTSWHKMKSCDELHIH00605455";3;2017;61;1;86;12800;6400;1;135;2;1;2;0;1;2;2;2;0;2;0;7;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";2;1;"";1;1;1;1;"";1;1;1;2;2;2;2;1;2;98;0;0;0;123
"TQRMNOQTQHJLKUCDELIJB00600800";3;2017;62;1;90;17000;5666,67;1;210;3;2;2;0;1;2;2;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;1;2;2;"";3;1;"";4;2;1;1;"";1;1;1;2;2;2;2;1;0;98;0;0;0;177
"TQRMNOSXWHJLKTCDEKGEH00600453";3;2017;50;1;46;50000;25000;1;144;6;1;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";7;1;"";1;1;1;1;"";1;1;1;2;2;2;2;1;0;2;0;0;0;114
"TQRMNOPXYHJLLMCDEJLCH00599929";3;2017;45;1;26;46300;15433,33;1;218;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;2;0;0;0;181
"TQRMNOPVWHJMKNCDEJJBJ00597461";3;2017;43;1;18;0;0;1;0;3;1;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;96;0;0;0;236
"TQRMNOQTPHJLKOCDEJHBB00599425";3;2017;41;1;10;17000;4250;1;68;5;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;1;"";5;1;"";2;1;1;1;"";1;1;1;3;2;2;2;1;0;98;0;0;0;65
"TQRMNOPQVHJKKMCDEKMHB00603706";3;2017;56;1;70;32700;2335,71;1;61;3;3;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;14;4;10;1;"";3;1;"";7;2;1;1;"";1;1;1;2;2;2;2;2;3;4;0;0;0;60
"TQSMNOQTQHKMLRCDEJKCD00604756";3;2017;44;1;22;2000;666,67;1;193;1;1;2;0;2;2;2;0;0;0;0;3;"";2;"";1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1;1;"";1;1;"";4;1;2;1;"";1;1;2;2;2;2;2;1;0;98;0;0;0;189
"TQRMNOSXXHJLKTCDEKGEH00600454";3;2017;50;1;46;0;0;1;0;4;2;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;114
"TQRMNOQVSHKOKQCDEKMHB00603821";3;2017;56;1;70;30500;7625;1;60;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1;"";3;2;"";1;1;1;1;"";1;1;1;1;2;2;2;2;3;1;4;0;0;61
"TQRMNOPVXHJMKNCDEJJBJ00597452";3;2017;43;1;18;17000;5666,67;1;254;3;2;1;1;1;1;1;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;236
"TQSMNOPVVHJMKNCDEJJBJ00597456";3;2017;43;1;18;7000;7000;1;223;1;1;2;0;1;1;1;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2;"";1;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;236
"TQRMNOPPTHJMKQCDEJKCD00604655";3;2017;44;1;22;17200;2866,67;1;136;4;3;2;0;2;1;1;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;2;4;1;"";4;1;"";4;1;1;1;"";1;1;1;2;2;2;2;2;0;97;0;0;0;129
"TQRMNOPVYHJMKOCDEJKCD00604656";3;2017;44;1;22;10000;5000;1;198;5;1;2;0;2;1;1;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";5;1;"";2;1;1;1;"";1;1;1;1;2;2;2;97;0;98;0;0;0;204
"TQRMNOQYUHJMKQCDEJKCD00604755";3;2017;44;1;22;6200;6200;1;123;1;1;2;0;2;2;2;0;0;0;0;6;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;"";1;2;"";4;1;1;1;"";1;1;1;2;2;2;2;1;0;98;0;0;0;129
"TQRMNOSSQHJMKOCDEJKCD00604528";3;2017;44;1;22;8000;2000;1;205;3;2;2;0;2;2;2;0;0;0;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;1;"";3;1;"";4;1;1;1;"";1;2;1;2;2;2;2;2;0;98;0;0;0;204
